,S_by_plot,S_by_page,S_difference,bandwidth,cell,function,level
0,0.6260368758083941,0.5433345575667301,0.08270231824166396,100,25,Martin_et_al_2000,even
1,0.6229210585837611,0.5415563094301474,0.08136474915361369,100,25,triangle,even
2,0.5907223699714683,0.5076758890248728,0.0830464809465955,100,25,box,even
3,0.6254050472503851,0.5443042944906886,0.08110075275969653,100,50,Martin_et_al_2000,even
4,0.6225725369354149,0.5424794863452553,0.08009305059015959,100,50,triangle,even
5,0.5878944627458269,0.506819048010045,0.08107541473578195,100,50,box,even
6,0.4868632258627107,0.4515637671677858,0.0352994586949249,150,25,Martin_et_al_2000,even
7,0.4835666142330507,0.4490016242128867,0.034564990020164,150,25,triangle,even
8,0.4429574250789935,0.4036927105006788,0.03926471457831471,150,25,box,even
9,0.4869352957410221,0.4515139656049443,0.035421330136077844,150,50,Martin_et_al_2000,even
10,0.48352153867665015,0.4490316091441746,0.03448992953247554,150,50,triangle,even
11,0.4422484127219224,0.4047860988540445,0.037462313867877906,150,50,box,even
12,0.40067618282688033,0.3737229939867188,0.026953188840161513,200,25,Martin_et_al_2000,even
13,0.39890187148033385,0.37120354208568973,0.027698329394644117,200,25,triangle,even
14,0.36224619514893797,0.3320510198068686,0.03019517534206939,200,25,box,even
15,0.4009459689294408,0.3736793700701906,0.027266598859250202,200,50,Martin_et_al_2000,even
16,0.39920568651300137,0.37113856100449916,0.02806712550850221,200,50,triangle,even
17,0.362200073838276,0.3323559825507959,0.029844091287480112,200,50,box,even
18,0.3455184231017481,0.3185954716094175,0.026922951492330593,250,25,Martin_et_al_2000,even
19,0.3435552185581422,0.31632749523233317,0.027227723325809028,250,25,triangle,even
20,0.30634648504534934,0.278078992402101,0.02826749264324835,250,25,box,even
21,0.3455597338502068,0.3185763627641226,0.026983371086084174,250,50,Martin_et_al_2000,even
22,0.3434799672378457,0.316325280747226,0.027154686490619695,250,50,triangle,even
23,0.3063110538706798,0.27845116741128484,0.027859886459394967,250,50,box,even
24,0.3056631596016165,0.27825326545692963,0.027409894144686864,300,25,Martin_et_al_2000,even
25,0.303986133425038,0.2762331861939722,0.027752947231065805,300,25,triangle,even
26,0.2661128120312303,0.24361326903037228,0.02249954300085799,300,25,box,even
27,0.30565255009030556,0.2782720863142236,0.027380463776081942,300,50,Martin_et_al_2000,even
28,0.3039643602502359,0.2762623123581084,0.02770204789212749,300,50,triangle,even
29,0.26692412948502675,0.24346617217421385,0.023457957310812905,300,50,box,even
30,0.24481766289161033,0.22319384408623655,0.021623818805373785,400,25,Martin_et_al_2000,even
31,0.24292239068292787,0.22157751489493738,0.02134487578799049,400,25,triangle,even
32,0.20108380973931572,0.1953319016666113,0.005751908072704426,400,25,box,even
33,0.24492340221400166,0.22319933501787603,0.02172406719612563,400,50,Martin_et_al_2000,even
34,0.2430244976588487,0.2215311068207262,0.021493390838122517,400,50,triangle,even
35,0.20120645577348195,0.19542777980148018,0.005778675972001768,400,50,box,even
36,0.19764646634071148,0.18893106223517786,0.00871540410553362,500,25,Martin_et_al_2000,even
37,0.1958172734234006,0.18757778265700253,0.008239490766398072,500,25,triangle,even
38,0.15562343665421952,0.16103876666050565,-0.005415330006286134,500,25,box,even
39,0.19767574340530347,0.18891084325889784,0.00876490014640563,500,50,Martin_et_al_2000,even
40,0.19585545554706973,0.18754935183767718,0.008306103709392554,500,50,triangle,even
41,0.15626388576244998,0.1614892865379216,-0.0052254007754716225,500,50,box,even
42,0.6321301317316657,0.5628892640463259,0.06924086768533977,100,25,Martin_et_al_2000,even
43,0.6293667232809523,0.5613202137816475,0.0680465094993048,100,25,triangle,even
44,0.606966527037339,0.5313159110338627,0.07565061600347633,100,25,box,even
45,0.6329188333857914,0.5632021117546572,0.06971672163113418,100,50,Martin_et_al_2000,even
46,0.6302901437339503,0.5616335272445152,0.06865661648943511,100,50,triangle,even
47,0.6088024305332588,0.5319290652720647,0.07687336526119404,100,50,box,even
48,0.5099958626149549,0.4798840740954542,0.030111788519500693,150,25,Martin_et_al_2000,even
49,0.5070810334477758,0.47760574197488226,0.029475291472893517,150,25,triangle,even
50,0.4742663931010922,0.43649237759408255,0.03777401550700965,150,25,box,even
51,0.5103709647749051,0.47975792341645274,0.03061304135845233,150,50,Martin_et_al_2000,even
52,0.5076147724924238,0.47748187872223946,0.030132893770184355,150,50,triangle,even
53,0.4756224196451758,0.437521455856284,0.03810096378889183,150,50,box,even
54,0.4347823200721488,0.40967460373642883,0.025107716335719954,200,25,Martin_et_al_2000,even
55,0.43297707169414934,0.407339207220894,0.025637864473255334,200,25,triangle,even
56,0.39726660262834623,0.3617758229807555,0.03549077964759073,200,25,box,even
57,0.4350221156590145,0.4095395537965818,0.025482561862432695,200,50,Martin_et_al_2000,even
58,0.4332973753544629,0.40710111415639294,0.026196261198069948,200,50,triangle,even
59,0.39761318233398457,0.3618584994566906,0.035754682877294,200,50,box,even
60,0.3837327523283026,0.35471610100196915,0.029016651326333465,250,25,Martin_et_al_2000,even
61,0.38176615105642,0.352558576129139,0.029207574927280988,250,25,triangle,even
62,0.341745099866856,0.30934523171947925,0.03239986814737672,250,25,box,even
63,0.38388932945772836,0.3547602363010245,0.029129093156703867,250,50,Martin_et_al_2000,even
64,0.3818499334086377,0.352636329620996,0.029213603787641707,250,50,triangle,even
65,0.34067347507123413,0.30992734761933116,0.03074612745190297,250,50,box,even
66,0.3435421682362044,0.31278363056058445,0.03075853767561998,300,25,Martin_et_al_2000,even
67,0.3417696939623366,0.3109204952354496,0.03084919872688696,300,25,triangle,even
68,0.3023073599183108,0.2702616847872942,0.03204567513101664,300,25,box,even
69,0.3437063047992889,0.3128310660411271,0.030875238758161783,300,50,Martin_et_al_2000,even
70,0.34197284818293905,0.31097332054930693,0.030999527633632118,300,50,triangle,even
71,0.30288713266634937,0.27158666230671547,0.0313004703596339,300,50,box,even
72,0.2813275614093602,0.2517919418832457,0.029535619526114498,400,25,Martin_et_al_2000,even
73,0.27958923102087885,0.24995765095338252,0.029631580067496333,400,25,triangle,even
74,0.23457921105200596,0.21024761581558538,0.02433159523642059,400,25,box,even
75,0.28140744963604825,0.2517419616880874,0.029665487947960867,400,50,Martin_et_al_2000,even
76,0.27965550071447043,0.24994599065592038,0.029709510058550048,400,50,triangle,even
77,0.23390797298529342,0.210675274165127,0.02323269882016643,400,50,box,even
78,0.23262293310240922,0.20713116210788174,0.025491770994527485,500,25,Martin_et_al_2000,even
79,0.23067143819304914,0.2054467673213618,0.025224670871687338,500,25,triangle,even
80,0.1840342092646251,0.17245040173375392,0.011583807530871182,500,25,box,even
81,0.23264233299369608,0.2070999981749947,0.025542334818701384,500,50,Martin_et_al_2000,even
82,0.23068623472180882,0.2054310083887857,0.02525522633302313,500,50,triangle,even
83,0.18388024325345842,0.17248517541987718,0.01139506783358124,500,50,box,even
84,0.6187714181348865,0.5347548106854891,0.08401660744939732,100,25,Martin_et_al_2000,even
85,0.6156863218407836,0.5333779811085957,0.08230834073218796,100,25,triangle,even
86,0.5883663895602966,0.5044570495330711,0.0839093400272255,100,25,box,even
87,0.6187655190965884,0.5363821841283509,0.08238333496823746,100,50,Martin_et_al_2000,even
88,0.6158676689683273,0.5350500464237614,0.08081762254456593,100,50,triangle,even
89,0.5905533595972141,0.5030176595220412,0.08753570007517286,100,50,box,even
90,0.4838953001224956,0.4497429754218999,0.034152324700595704,150,25,Martin_et_al_2000,even
91,0.4807216603824417,0.44723657744553136,0.033485082936910326,150,25,triangle,even
