,S_by_plot,S_by_page,S_difference,bandwidth,cell,function,level
0,0.6059055247263037,0.6505784971874036,-0.044672972461099913,100,25,Martin_et_al_2000,even
1,0.6026658639667806,0.6490845195198766,-0.04641865555309599,100,25,triangle,even
2,0.5764200692075492,0.6201106158923765,-0.0436905466848273,100,25,box,even
3,0.6053920671843012,0.6517321038474833,-0.046340036663182094,100,50,Martin_et_al_2000,even
4,0.6023881598643268,0.6501205309651958,-0.04773237110086903,100,50,triangle,even
5,0.580015097238268,0.623808194106936,-0.04379309686866795,100,50,box,even
6,0.4740502977286123,0.5659538836536702,-0.09190358592505787,150,25,Martin_et_al_2000,even
7,0.4710809675504921,0.5635047986070794,-0.09242383105658725,150,25,triangle,even
8,0.4316569601663096,0.5173175943501856,-0.08566063418387604,150,25,box,even
9,0.4738485805661674,0.5659217643076833,-0.09207318374151585,150,50,Martin_et_al_2000,even
10,0.47090485994863795,0.5633972489782226,-0.09249238902958468,150,50,triangle,even
11,0.43395345240213434,0.5156716985159746,-0.08171824611384026,150,50,box,even
12,0.39094154843353246,0.48837920905545107,-0.09743766062191861,200,25,Martin_et_al_2000,even
13,0.3891211774605732,0.485563102719647,-0.0964419252590738,200,25,triangle,even
14,0.3484719806396225,0.42916728987306973,-0.08069530923344725,200,25,box,even
15,0.39091968332827765,0.4886356233700794,-0.09771594004180173,200,50,Martin_et_al_2000,even
16,0.3892707031366589,0.485911572712033,-0.0966408695753741,200,50,triangle,even
17,0.3501108635300879,0.4277645766341759,-0.07765371310408797,200,50,box,even
18,0.3335097451529826,0.4237681679728347,-0.09025842281985208,250,25,Martin_et_al_2000,even
19,0.3316451404936195,0.42081311257085796,-0.08916797207723848,250,25,triangle,even
20,0.2974850546094082,0.3561888858076183,-0.0587038311982101,250,25,box,even
21,0.33357716370653256,0.4237656206094571,-0.09018845690292454,250,50,Martin_et_al_2000,even
22,0.331698811506808,0.42076982542750196,-0.08907101392069394,250,50,triangle,even
23,0.29859166675712046,0.356294599360493,-0.05770293260337256,250,50,box,even
24,0.29581368080937864,0.3696973160353705,-0.07388363522599184,300,25,Martin_et_al_2000,even
25,0.2942370975711671,0.36699304632849183,-0.07275594875732472,300,25,triangle,even
26,0.26512196338637317,0.30254808348288087,-0.0374261200965077,300,25,box,even
27,0.29592658937810246,0.36952386216186117,-0.07359727278375872,300,50,Martin_et_al_2000,even
28,0.29430426297313406,0.3668451039560484,-0.07254084098291436,300,50,triangle,even
29,0.2652818742568094,0.3029200413375974,-0.03763816708078804,300,50,box,even
30,0.2434703091592313,0.28551770153713363,-0.04204739237790234,400,25,Martin_et_al_2000,even
31,0.2420074596094376,0.283464880562758,-0.04145742095332039,400,25,triangle,even
32,0.21481299924856212,0.2301218511642501,-0.015308851915687982,400,25,box,even
33,0.24352778226681615,0.2854859461284227,-0.04195816386160656,400,50,Martin_et_al_2000,even
34,0.2420598283149633,0.283503441617459,-0.041443613302495685,400,50,triangle,even
35,0.21488313620047406,0.23014918206342339,-0.015266045862949329,400,50,box,even
36,0.20786231315782744,0.22661230296624713,-0.018749989808419687,500,25,Martin_et_al_2000,even
37,0.20668950346387294,0.22495485530039339,-0.01826535183652045,500,25,triangle,even
38,0.1864148003485503,0.18721821722400234,-0.0008034168754520454,500,25,box,even
39,0.20788400796049677,0.22662863900871544,-0.018744631048218663,500,50,Martin_et_al_2000,even
40,0.20670010444288645,0.22492251706546962,-0.018222412622583173,500,50,triangle,even
41,0.18661402833988627,0.18735566217718425,-0.0007416338372979725,500,50,box,even
42,0.6327607184094777,0.6548506115706207,-0.02208989316114307,100,25,Martin_et_al_2000,even
43,0.6298784760381395,0.6532776382610225,-0.023399162222882963,100,25,triangle,even
44,0.5989906111532193,0.6202865305080443,-0.021295919354825,100,25,box,even
45,0.6344565158018546,0.655412947364741,-0.020956431562886402,100,50,Martin_et_al_2000,even
46,0.6319971284044061,0.6538744833207906,-0.02187735491638443,100,50,triangle,even
47,0.5990347923862138,0.6213394405299022,-0.022304648143688377,100,50,box,even
48,0.49399153798035744,0.5655743101388224,-0.07158277215846498,150,25,Martin_et_al_2000,even
49,0.49077659564534837,0.5629841691836905,-0.07220757353834217,150,25,triangle,even
50,0.44260281078281205,0.5155477011323103,-0.07294489034949825,150,25,box,even
51,0.494633396387141,0.5654936903562537,-0.07086029396911275,150,50,Martin_et_al_2000,even
52,0.4916160733445324,0.5628760629992987,-0.07125998965476632,150,50,triangle,even
53,0.43900685461622246,0.5152592365135951,-0.0762523818973726,150,50,box,even
54,0.4021640284988395,0.48476563781549187,-0.08260160931665239,200,25,Martin_et_al_2000,even
55,0.39990024661847345,0.48210246308115456,-0.08220221646268111,200,25,triangle,even
56,0.3575574828169492,0.42734153867682734,-0.06978405585987812,200,25,box,even
57,0.4024143689984083,0.48488385527651867,-0.08246948627811035,200,50,Martin_et_al_2000,even
58,0.4001433871108673,0.48223136055028804,-0.08208797343942076,200,50,triangle,even
59,0.3555950236856962,0.42512233388637644,-0.06952731020068026,200,50,box,even
60,0.33938859312981917,0.41906927312233533,-0.07968067999251616,250,25,Martin_et_al_2000,even
61,0.3372965760916241,0.41645250716593585,-0.07915593107431174,250,25,triangle,even
62,0.3054040308128402,0.35884833699634,-0.05344430618349982,250,25,box,even
63,0.3395493346334659,0.41914418813064125,-0.07959485349717532,250,50,Martin_et_al_2000,even
64,0.3374705613903456,0.4165244648936919,-0.07905390350334629,250,50,triangle,even
65,0.30557710994906295,0.3591452954535318,-0.053568185504468846,250,50,box,even
66,0.29958790953052783,0.36506400640381387,-0.06547609687328604,300,25,Martin_et_al_2000,even
67,0.2980574614242181,0.36217911367146727,-0.0641216522472492,300,25,triangle,even
68,0.2743871358039587,0.3041604719028721,-0.029773336098913417,300,25,box,even
69,0.29969530861391713,0.3650197668290466,-0.06532445821512944,300,50,Martin_et_al_2000,even
70,0.29810655713016654,0.36211502598243783,-0.0640084688522713,300,50,triangle,even
71,0.27431925854749406,0.30387646440418226,-0.029557205856688196,300,50,box,even
72,0.24868360614881269,0.28190926930531013,-0.03322566315649744,400,25,Martin_et_al_2000,even
73,0.24690037413426758,0.27938885509960554,-0.03248848096533796,400,25,triangle,even
74,0.2186738124736488,0.2229420627733526,-0.004268250299703791,400,25,box,even
75,0.2487280337845077,0.28192896232124254,-0.03320092853673484,400,50,Martin_et_al_2000,even
76,0.2469812088392559,0.279403336762707,-0.032422127923451116,400,50,triangle,even
77,0.21905299073543327,0.22253813659189914,-0.0034851458564658655,400,50,box,even
78,0.209825369086043,0.21993984451937876,-0.010114475433335768,500,25,Martin_et_al_2000,even
79,0.2079958842392181,0.21765119357063611,-0.009655309331418005,500,25,triangle,even
80,0.175111803434303,0.1814408595817062,-0.0063290561474032,500,25,box,even
81,0.20982440039908745,0.2199647133050957,-0.010140312906008253,500,50,Martin_et_al_2000,even
82,0.20801505841611667,0.21767448203140294,-0.009659423615286267,500,50,triangle,even
83,0.1755383279697157,0.18068617445759338,-0.005147846487877694,500,50,box,even
84,0.6162327758747194,0.629160700953048,-0.012927925078328628,100,25,Martin_et_al_2000,even
85,0.6131781012245512,0.6277975804798754,-0.014619479255324253,100,25,triangle,even
86,0.5854259331068012,0.5987722031565806,-0.013346270049779396,100,25,box,even
87,0.6150369823586399,0.6289115336684068,-0.013874551309766892,100,50,Martin_et_al_2000,even
88,0.6120415638555639,0.6275219319680803,-0.015480368112516407,100,50,triangle,even
89,0.5859627666081235,0.5966346514331331,-0.010671884825009581,100,50,box,even
90,0.48608881735291953,0.5483823360459679,-0.06229351869304833,150,25,Martin_et_al_2000,even
91,0.48342081382064217,0.5460818169431304,-0.06266100312248823,150,25,triangle,even
92,0.4485498178074734,0.4982200289010671,-0.04967021109359371,150,25,box,even
93,0.4859423376847307,0.548419671706914,-0.06247733402218325,150,50,Martin_et_al_2000,even
94,0.4831979559891141,0.5461052646978262,-0.06290730870871208,150,50,triangle,even
95,0.44690472621016086,0.4995920401612447,-0.052687313951083836,150,50,box,even
96,0.41126591068813834,0.474998034689587,-0.06373212400144868,200,25,Martin_et_al_2000,even
97,0.4096880202716967,0.472487087394418,-0.06279906712272132,200,25,triangle,even
98,0.3711085334358418,0.41409909790839006,-0.04299056447254823,200,25,box,even
99,0.41107304488684326,0.47482837116066046,-0.06375532627381719,200,50,Martin_et_al_2000,even
100,0.40948689240559677,0.4722451025719073,-0.06275821016631056,200,50,triangle,even
101,0.3721235883960633,0.4130994835524192,-0.04097589515635591,200,50,box,even
102,0.35871780807385045,0.4124324790202708,-0.05371467094642035,250,25,Martin_et_al_2000,even
103,0.35656769138270594,0.40981726293614884,-0.0532495715534429,250,25,triangle,even
104,0.312703131862603,0.3483352910892399,-0.03563215922663687,250,25,box,even
105,0.35885231442337095,0.41232096786418637,-0.05346865344081542,250,50,Martin_et_al_2000,even
106,0.35669883075012354,0.4097469573964604,-0.053048126646336846,250,50,triangle,even
107,0.31087829373821774,0.3476786048351931,-0.03680031109697535,250,50,box,even
108,0.31708659431329844,0.35930947090155363,-0.04222287658825519,300,25,Martin_et_al_2000,even
109,0.31493936163180414,0.35673973742266707,-0.04180037579086293,300,25,triangle,even
110,0.27427256975577374,0.2994738877401304,-0.025201317984356653,300,25,box,even
111,0.3171420555381529,0.35931792214351443,-0.042175866605361545,300,50,Martin_et_al_2000,even
112,0.3149753607792287,0.35677818852452603,-0.04180282774529731,300,50,triangle,even
113,0.27385752100723104,0.2981398359369061,-0.02428231492967503,300,50,box,even
114,0.2539085567940488,0.2797289879571001,-0.025820431163051327,400,25,Martin_et_al_2000,even
115,0.2520839558507054,0.277723527546493,-0.025639571695787566,400,25,triangle,even
116,0.2095855215015272,0.2363959638353207,-0.026810442333793483,400,25,box,even
117,0.2539740638201058,0.27977419315038066,-0.025800129330274868,400,50,Martin_et_al_2000,even
118,0.25215728110896696,0.27779469735588536,-0.0256374162469184,400,50,triangle,even
119,0.2096862937133378,0.23568595449558893,-0.025999660782251133,400,50,box,even
120,0.20573593001389845,0.2306874649231082,-0.02495153490920976,500,25,Martin_et_al_2000,even
121,0.20379350533443286,0.22918566730873924,-0.025392161974306382,500,25,triangle,even
122,0.16103721101964086,0.19806765467832,-0.037030443658679135,500,25,box,even
123,0.20581215440143996,0.23073313507930338,-0.024920980677863414,500,50,Martin_et_al_2000,even
124,0.20384364587884096,0.2292209523969616,-0.025377306518120646,500,50,triangle,even
125,0.16128830876219558,0.19751854277627767,-0.0362302340140821,500,50,box,even
126,0.6031691901987867,0.6364869616257478,-0.03331777142696113,100,25,Martin_et_al_2000,even
127,0.5999748637512992,0.6347568196021038,-0.03478195585080468,100,25,triangle,even
128,0.5722799517167991,0.5991352590748085,-0.02685530735800934,100,25,box,even
129,0.6022416471416208,0.6368362195345378,-0.03459457239291708,100,50,Martin_et_al_2000,even
130,0.5991234520355408,0.6349709924663361,-0.0358475404307953,100,50,triangle,even
131,0.5712552754270848,0.6009244115077705,-0.029669136080685776,100,50,box,even
