,S_by_plot,S_by_page,S_difference,bandwidth,cell,function,level
0,0.6100354830277772,0.5855662892149189,0.02446919381285828,100,25,Martin_et_al_2000,even
1,0.6067755599541438,0.5836612335957858,0.023114326358357973,100,25,triangle,even
2,0.5767418138303744,0.5514231106668162,0.02531870316355822,100,25,box,even
3,0.6118512425528115,0.5854893788650732,0.026361863687738296,100,50,Martin_et_al_2000,even
4,0.6087391218541891,0.5834548122923932,0.025284309561795948,100,50,triangle,even
5,0.5776997841140126,0.5518740140603982,0.025825770053614416,100,50,box,even
6,0.4643446114831663,0.49141999716400664,-0.027075385680840336,150,25,Martin_et_al_2000,even
7,0.46087076343741895,0.4889258920893075,-0.028055128651888528,150,25,triangle,even
8,0.4205951899517669,0.44458439960401097,-0.023989209652244048,150,25,box,even
9,0.46440546140407135,0.4910157596923249,-0.026610298288253564,150,50,Martin_et_al_2000,even
10,0.460983212767188,0.4886603741317306,-0.02767716136454257,150,50,triangle,even
11,0.4209136379372693,0.4456360072359069,-0.02472236929863758,150,50,box,even
12,0.37407917173898386,0.4107351170867243,-0.036655945347740415,200,25,Martin_et_al_2000,even
13,0.3722597244833553,0.40800158041429435,-0.03574185593093904,200,25,triangle,even
14,0.3320160015650857,0.3553974279507828,-0.02338142638569707,200,25,box,even
15,0.37415941110961737,0.41067425985384076,-0.036514848744223394,200,50,Martin_et_al_2000,even
16,0.3723739249401521,0.4078456342919402,-0.03547170935178812,200,50,triangle,even
17,0.3336224866966019,0.35495341944780445,-0.02133093275120257,200,50,box,even
18,0.31421127924944936,0.34283478137557455,-0.02862350212612519,250,25,Martin_et_al_2000,even
19,0.3120169771395296,0.3401406420870965,-0.028123664947566906,250,25,triangle,even
20,0.27272690956412926,0.28849701859547494,-0.01577010903134568,250,25,box,even
21,0.3141095354779916,0.3429724786545095,-0.02886294317651794,250,50,Martin_et_al_2000,even
22,0.31192162948325863,0.34027656392979877,-0.028354934446540137,250,50,triangle,even
23,0.2713778750101953,0.2890864721047046,-0.017708597094509337,250,50,box,even
24,0.2695741453291174,0.2876499834820372,-0.0180758381529198,300,25,Martin_et_al_2000,even
25,0.2678164004797611,0.28508036372649836,-0.01726396324673729,300,25,triangle,even
26,0.23461782076003346,0.24376927445449692,-0.009151453694463463,300,25,box,even
27,0.2694332298113131,0.2875570406980722,-0.018123810886759073,300,50,Martin_et_al_2000,even
28,0.26765782302233654,0.2850202328863052,-0.017362409863968642,300,50,triangle,even
29,0.23398981916790285,0.24368967445407752,-0.009699855286174675,300,50,box,even
30,0.20949615503909613,0.21341546583712312,-0.003919310798026987,400,25,Martin_et_al_2000,even
31,0.20788757364788257,0.211455174805796,-0.003567601157913436,400,25,triangle,even
32,0.17982740478938453,0.1895971956991952,-0.009769790909810672,400,25,box,even
33,0.2095499408242213,0.2134433452155704,-0.003893404391349109,400,50,Martin_et_al_2000,even
34,0.20788433908456838,0.21147470910857125,-0.0035903700240028646,400,50,triangle,even
35,0.1799204012411928,0.18966298107619028,-0.009742579834997489,400,50,box,even
36,0.16881463830046972,0.16837443080885905,0.00044020749161066686,500,25,Martin_et_al_2000,even
37,0.16742968565163063,0.16713564870788133,0.00029403694374929845,500,25,triangle,even
38,0.14821576802812064,0.15713895483254514,-0.008923186804424499,500,25,box,even
39,0.16885341507799545,0.16841215446756674,0.00044126061042870646,500,50,Martin_et_al_2000,even
40,0.16744949071180837,0.16716487259555213,0.0002846181162562411,500,50,triangle,even
41,0.14804805225192286,0.1574486939763,-0.009400641724377157,500,50,box,even
42,0.632907913014366,0.6065869392448082,0.026320973769557776,100,25,Martin_et_al_2000,even
43,0.6300220652865458,0.6051247353656235,0.024897329920922306,100,25,triangle,even
44,0.6043518290322791,0.5780449065979136,0.0263069224343655,100,25,box,even
45,0.6336382518545833,0.6056131819519095,0.028025069902673838,100,50,Martin_et_al_2000,even
46,0.6304661695202303,0.6040180390933707,0.026448130426859562,100,50,triangle,even
47,0.6097342863401569,0.5773120436033392,0.03242224273681771,100,50,box,even
48,0.5011473377316373,0.5306182823741492,-0.029470944642511876,150,25,Martin_et_al_2000,even
49,0.4978563555854434,0.5286266449193611,-0.030770289333917678,150,25,triangle,even
50,0.46382732426886686,0.4931582882136355,-0.02933096394476864,150,25,box,even
51,0.5009292669303931,0.5305929048923188,-0.029663637961925726,150,50,Martin_et_al_2000,even
