,S_by_plot,S_by_page,S_difference,bandwidth,cell,function,level
0,0.6229681638639734,0.5375654795308648,0.0854026843331086,100,25,Martin_et_al_2000,even
1,0.620166487070458,0.5362807576752497,0.08388572939520822,100,25,triangle,even
2,0.5911843913432298,0.5089129167311894,0.08227147461204032,100,25,box,even
3,0.6228816907795603,0.5372237120133323,0.08565797876622805,100,50,Martin_et_al_2000,even
4,0.6201449920224851,0.5358821318932229,0.08426286012926221,100,50,triangle,even
5,0.590383812664255,0.5085291125178337,0.08185470014642127,100,50,box,even
6,0.49682193205028835,0.4620789044703181,0.034743027579970276,150,25,Martin_et_al_2000,even
7,0.49412801318817823,0.4599572272281638,0.03417078596001444,150,25,triangle,even
8,0.4527493689579414,0.4221286346436245,0.03062073431431689,150,25,box,even
9,0.49663031691886217,0.4617768725881153,0.034853444330746886,150,50,Martin_et_al_2000,even
10,0.49390290833155437,0.45961864049998336,0.034284267831571014,150,50,triangle,even
11,0.4529960481101818,0.42245141339144643,0.030544634718735364,150,50,box,even
12,0.41309816905658714,0.39426420925213224,0.018833959804454903,200,25,Martin_et_al_2000,even
13,0.41113921484332705,0.39182125228152365,0.019317962561803403,200,25,triangle,even
14,0.3648700900492844,0.3463333506247084,0.01853673942457601,200,25,box,even
15,0.41309541505964387,0.3942356042093442,0.01885981085029964,200,50,Martin_et_al_2000,even
16,0.4111239587935436,0.39175610972502717,0.019367849068516407,200,50,triangle,even
17,0.3654070484010069,0.3473533272543434,0.01805372114666348,200,50,box,even
18,0.35355137527152625,0.33962177236115565,0.013929602910370598,250,25,Martin_et_al_2000,even
19,0.3514705874713816,0.33725991735418837,0.014210670117193236,250,25,triangle,even
20,0.30769057108005726,0.29247451013964443,0.015216060940412834,250,25,box,even
21,0.35344200127052094,0.339544163964809,0.013897837305711924,250,50,Martin_et_al_2000,even
22,0.35133821880528016,0.3371170699088737,0.014221148896406466,250,50,triangle,even
23,0.3064758047663727,0.29263402052771315,0.01384178423865956,250,50,box,even
24,0.3094679862701398,0.29741694766747095,0.012051038602668873,300,25,Martin_et_al_2000,even
25,0.30772446935106723,0.2953111042429446,0.012413365108122631,300,25,triangle,even
26,0.265848006762622,0.2540071787971686,0.011840827965453382,300,25,box,even
27,0.30939742516787727,0.29740655415435313,0.01199087101352414,300,50,Martin_et_al_2000,even
28,0.30761368793726707,0.2953123466223596,0.012301341314907455,300,50,triangle,even
29,0.26666405213935906,0.25457293212602794,0.012091120013331125,300,50,box,even
30,0.244923589204036,0.2379054898700098,0.0070180993340261955,400,25,Martin_et_al_2000,even
31,0.24339236189693025,0.23633629794461875,0.007056063952311509,400,25,triangle,even
32,0.2091761213837674,0.20363376776883702,0.005542353614930384,400,25,box,even
33,0.2448970432461457,0.2379565605424836,0.006940482703662099,400,50,Martin_et_al_2000,even
34,0.24334730970055096,0.23641698211760243,0.006930327582948537,400,50,triangle,even
35,0.20847301831387455,0.203438010283852,0.0050350080300225475,400,50,box,even
36,0.2017969977399533,0.19943979491108788,0.0023572028288654234,500,25,Martin_et_al_2000,even
37,0.20050721841553854,0.19808290410499185,0.0024243143105466824,500,25,triangle,even
38,0.1724034072196018,0.17103791731225937,0.001365489907342421,500,25,box,even
39,0.20182672063435048,0.199444731163963,0.00238198947038748,500,50,Martin_et_al_2000,even
40,0.2005484745996724,0.19807131609850137,0.0024771585011710284,500,50,triangle,even
41,0.1719436927796597,0.1706305743398907,0.001313118439769001,500,50,box,even
42,0.6212399353710395,0.5376444361213725,0.08359549924966703,100,25,Martin_et_al_2000,even
43,0.6184006761412443,0.5361195057054784,0.08228117043576588,100,25,triangle,even
44,0.5935285416081932,0.5083335516102907,0.08519498999790254,100,25,box,even
45,0.6207577091286962,0.5373826517696907,0.08337505735900552,100,50,Martin_et_al_2000,even
46,0.6178485153440216,0.5358785300523201,0.08196998529170152,100,50,triangle,even
