,S_by_plot,S_by_page,S_difference,bandwidth,cell,function,level
0,0.5970041315768451,0.4943665874150228,0.10263754416182225,100,25,Martin_et_al_2000,even
1,0.5938592372232241,0.49304532346411944,0.10081391375910465,100,25,triangle,even
2,0.5664073454812819,0.46620845636854724,0.10019888911273467,100,25,box,even
3,0.5969552583525795,0.49298666994765905,0.1039685884049204,100,50,Martin_et_al_2000,even
4,0.5938318433269436,0.4917670559034356,0.102064787423508,100,50,triangle,even
5,0.566819713288383,0.4658342952944634,0.10098541799391958,100,50,box,even
6,0.45799050296085,0.4168451430280743,0.04114535993277568,150,25,Martin_et_al_2000,even
7,0.45494459448643054,0.4146844435905229,0.04026015089590762,150,25,triangle,even
8,0.4176568233605573,0.3734766444113419,0.04418017894921544,150,25,box,even
9,0.4578508098514723,0.41682113422826594,0.04102967562320636,150,50,Martin_et_al_2000,even
10,0.4548490266969266,0.41464388459583523,0.040205142101091385,150,50,triangle,even
11,0.4143570092988561,0.372165677138354,0.04219133216050208,150,50,box,even
12,0.3741271445605412,0.34779103732611283,0.026336107234428363,200,25,Martin_et_al_2000,even
13,0.37248468218613073,0.3455129890395826,0.026971693146548126,200,25,triangle,even
14,0.3352198966394595,0.30294009505895014,0.03227980158050936,200,25,box,even
15,0.3740102248909324,0.3480001895620668,0.02601003532886559,200,50,Martin_et_al_2000,even
16,0.3724906780276107,0.34574602286769995,0.026744655159910757,200,50,triangle,even
17,0.3347281163190049,0.3017828185984168,0.032945297720588074,200,50,box,even
18,0.3187988590778722,0.29430232447945937,0.024496534598412834,250,25,Martin_et_al_2000,even
19,0.3168237719083947,0.2923480798084759,0.024475692099918844,250,25,triangle,even
20,0.27963486041023855,0.25422782999726357,0.025407030412974985,250,25,box,even
21,0.31884827960537854,0.29431558660221235,0.024532693003166184,250,50,Martin_et_al_2000,even
22,0.31685678081149216,0.2923974126340746,0.024459368177417562,250,50,triangle,even
23,0.2785715141255174,0.254969233935994,0.023602280189523372,250,50,box,even
24,0.2785266997966822,0.25477714434745613,0.02374955544922608,300,25,Martin_et_al_2000,even
25,0.2770625196404314,0.2530801478318947,0.023982371808536684,300,25,triangle,even
26,0.2443266862777731,0.21952867861475878,0.02479800766301432,300,25,box,even
27,0.27864605088998073,0.2548956005650771,0.023750450324903638,300,50,Martin_et_al_2000,even
28,0.27716193370979303,0.25319135890743505,0.02397057480235798,300,50,triangle,even
29,0.24419409696358074,0.2192973297005797,0.02489676726300105,300,50,box,even
30,0.22408362948382465,0.20064902728911238,0.023434602194712273,400,25,Martin_et_al_2000,even
31,0.22283814087497877,0.19934674564896848,0.023491395226010292,400,25,triangle,even
32,0.19013810924246344,0.17059623369244292,0.019541875550020515,400,25,box,even
33,0.22411674721411723,0.2006272959619977,0.023489451252119542,400,50,Martin_et_al_2000,even
34,0.22287844586949346,0.1993504858015095,0.023527960067983966,400,50,triangle,even
35,0.1896457369267489,0.1703015502795152,0.019344186647233697,400,50,box,even
36,0.18450151046356722,0.16533977636499464,0.01916173409857258,500,25,Martin_et_al_2000,even
37,0.18321709140402775,0.16416150631960125,0.019055585084426507,500,25,triangle,even
38,0.1484565278980926,0.13690093855181684,0.011555589346275763,500,25,box,even
39,0.18450098884481803,0.16534626942108166,0.019154719423736366,500,50,Martin_et_al_2000,even
40,0.18324296756600233,0.16416192098284155,0.019081046583160788,500,50,triangle,even
41,0.1484376765015175,0.1367429412917296,0.011694735209787921,500,50,box,even
42,0.611305683828828,0.5060258445688288,0.10527983925999918,100,25,Martin_et_al_2000,even
43,0.6084664378234084,0.5046212140336958,0.10384522378971262,100,25,triangle,even
44,0.5821244832105509,0.47843074774985195,0.10369373546069893,100,25,box,even
45,0.6109453077203529,0.507386496513207,0.10355881120714594,100,50,Martin_et_al_2000,even
46,0.6085066592435592,0.5059897614949381,0.10251689774862105,100,50,triangle,even
47,0.5812331417806764,0.4761769471150251,0.1050561946656513,100,50,box,even
48,0.47992003298458674,0.4326768607135292,0.047243172271057565,150,25,Martin_et_al_2000,even
49,0.4771321333130797,0.4308582722381894,0.04627386107489029,150,25,triangle,even
50,0.44101163381985065,0.4000284719293252,0.04098316189052542,150,25,box,even
51,0.4799418881142913,0.43255826682269305,0.04738362129159823,150,50,Martin_et_al_2000,even
52,0.4774006895528219,0.4307510533812212,0.04664963617160067,150,50,triangle,even
53,0.43876273845795344,0.39929066171632843,0.039472076741625006,150,50,box,even
54,0.4027673088857934,0.372027984897626,0.030739323988167366,200,25,Martin_et_al_2000,even
55,0.40121932360304313,0.36983794501767076,0.03138137858537238,200,25,triangle,even
56,0.36259193912371257,0.33204831981952043,0.030543619304192138,200,25,box,even
57,0.40266516158535515,0.37235061999933705,0.030314541586018096,200,50,Martin_et_al_2000,even
58,0.4011592901594717,0.3702693594467342,0.03088993071273749,200,50,triangle,even
59,0.3613295139381494,0.3305398042315585,0.030789709706590895,200,50,box,even
60,0.3495993143327202,0.3246135030196279,0.0249858113130923,250,25,Martin_et_al_2000,even
61,0.34746493564698777,0.3226753152075671,0.02478962043942068,250,25,triangle,even
62,0.3059417997320678,0.2841390510111407,0.021802748720927134,250,25,box,even
63,0.349725774095651,0.3247336210703752,0.0249921530252758,250,50,Martin_et_al_2000,even
64,0.3475633706204756,0.3227616946750155,0.024801675945460122,250,50,triangle,even
65,0.3045258861391116,0.2828588370070644,0.0216670491320472,250,50,box,even
66,0.3089660820388188,0.28828059093028824,0.020685491108530574,300,25,Martin_et_al_2000,even
67,0.30704402153311827,0.28644234803257385,0.020601673500544426,300,25,triangle,even
68,0.27058380094849077,0.24928928646119475,0.021294514487296023,300,25,box,even
69,0.3090255246452889,0.28837579049880524,0.020649734146483634,300,50,Martin_et_al_2000,even
70,0.3071227703807716,0.28652507540277306,0.02059769497799857,300,50,triangle,even
71,0.27065744312303264,0.24878485458652133,0.021872588536511306,300,50,box,even
72,0.25149352862701435,0.23305455076737924,0.01843897785963511,400,25,Martin_et_al_2000,even
73,0.2501603263932617,0.23164362912638115,0.018516697266880544,400,25,triangle,even
74,0.2176885535275107,0.2025425095117277,0.015146044015783011,400,25,box,even
75,0.25151501337010285,0.23306617274505947,0.018448840625043372,400,50,Martin_et_al_2000,even
76,0.2501766796585009,0.23166349697202238,0.018513182686478502,400,50,triangle,even
77,0.2164767292557993,0.20136162368313226,0.015115105572667042,400,50,box,even
78,0.211461009877158,0.19711695243515082,0.014344057442007174,500,25,Martin_et_al_2000,even
79,0.2102289155160012,0.19582892697210164,0.014399988543899567,500,25,triangle,even
80,0.1764576549744914,0.17078886968456808,0.005668785289923317,500,25,box,even
81,0.21148220837629683,0.19713999357002732,0.014342214806269515,500,50,Martin_et_al_2000,even
82,0.21026433855262638,0.19586942534282048,0.014394913209805904,500,50,triangle,even
83,0.1763924442025374,0.17040787435838578,0.005984569844151633,500,50,box,even
84,0.6226961187617885,0.5353150623486764,0.08738105641311211,100,25,Martin_et_al_2000,even
85,0.6196135970386693,0.5339082706895887,0.08570532634908057,100,25,triangle,even
86,0.587504117671029,0.5072412794180323,0.08026283825299663,100,25,box,even
87,0.6224284287414934,0.5345630652474123,0.08786536349408114,100,50,Martin_et_al_2000,even
88,0.6194816907301759,0.5330415745553829,0.08644011617479297,100,50,triangle,even
89,0.589238606620211,0.5074937674897704,0.08174483913044062,100,50,box,even
90,0.48565591643364536,0.45837920279112876,0.027276713642516603,150,25,Martin_et_al_2000,even
91,0.4828649244817539,0.45623412469089986,0.02663079979085403,150,25,triangle,even
92,0.45111666808981754,0.41859921361794084,0.032517454471876706,150,25,box,even
93,0.4856694782684814,0.4584516802081461,0.027217798060335308,150,50,Martin_et_al_2000,even
94,0.4828947660737878,0.4562193586025789,0.02667540747120889,150,50,triangle,even
95,0.4490477819861213,0.4199690846046409,0.02907869738148039,150,50,box,even
96,0.41016088896869596,0.3940016439442432,0.016159245024452762,200,25,Martin_et_al_2000,even
97,0.40875554718010876,0.3919013078335145,0.016854239346594246,200,25,triangle,even
98,0.3777683003949185,0.3559839618617242,0.02178433853319428,200,25,box,even
99,0.40995498638491135,0.3941852435841814,0.015769742800729958,200,50,Martin_et_al_2000,even
100,0.40855528142400455,0.39200548759347975,0.016549793830524795,200,50,triangle,even
101,0.3793746082416867,0.35431687362306785,0.02505773461861882,200,50,box,even
102,0.3610195753777381,0.345794492072653,0.015225083305085096,250,25,Martin_et_al_2000,even
103,0.35923413047164154,0.3438519091625194,0.015382221309122146,250,25,triangle,even
104,0.32332206973018196,0.3085499741778712,0.014772095552310738,250,25,box,even
105,0.3609779072237782,0.3458683659990144,0.015109541224763823,250,50,Martin_et_al_2000,even
106,0.35920208009095334,0.34394213988520184,0.015259940205751499,250,50,triangle,even
107,0.3233690536382259,0.3088335842379496,0.01453546940027628,250,50,box,even
108,0.32291581357784716,0.3089328015697266,0.013983012008120577,300,25,Martin_et_al_2000,even
109,0.32125727946942106,0.3071169286384695,0.014140350830951554,300,25,triangle,even
110,0.2820252412059422,0.2739628008592001,0.008062440346742084,300,25,box,even
111,0.32303056993776846,0.30897102372372476,0.014059546214043706,300,50,Martin_et_al_2000,even
112,0.3213996684724869,0.3071893198941814,0.014210348578305498,300,50,triangle,even
113,0.28200564055291155,0.2731819889934006,0.008823651559510926,300,50,box,even
114,0.2643419102635993,0.2549629908112738,0.009378919452325496,400,25,Martin_et_al_2000,even
115,0.2625316655428358,0.2532608171379538,0.009270848404882015,400,25,triangle,even
116,0.2214013119407997,0.22021860471243637,0.0011827072283633333,400,25,box,even
117,0.26442880062507745,0.25502864480351717,0.009400155821560285,400,50,Martin_et_al_2000,even
118,0.26262046191307065,0.2533319828319971,0.009288479081073553,400,50,triangle,even
119,0.2214213287616792,0.21994602232912597,0.001475306432553225,400,50,box,even
120,0.21857603993744557,0.21577020501162858,0.0028058349258169857,500,25,Martin_et_al_2000,even
121,0.21680311167073807,0.2142280923182397,0.0025750193524983755,500,25,triangle,even
122,0.17982307502433104,0.18319443594732654,-0.0033713609229955033,500,25,box,even
123,0.21865082333685304,0.21577106990148653,0.0028797534353665055,500,50,Martin_et_al_2000,even
124,0.21685055724391078,0.21423784067100182,0.0026127165729089574,500,50,triangle,even
125,0.17960912358138936,0.1834371492358836,-0.0038280256544942493,500,50,box,even
126,0.6213752880120036,0.5397927447040914,0.08158254330791215,100,25,Martin_et_al_2000,even
127,0.6181831990144018,0.5383635623343206,0.07981963668008119,100,25,triangle,even
128,0.5862551343130455,0.5095440118278666,0.07671112248517897,100,25,box,even
129,0.6213620804213948,0.53938876723183,0.0819733131895648,100,50,Martin_et_al_2000,even
130,0.6182830158376662,0.5381222421467046,0.08016077369096164,100,50,triangle,even
131,0.5869796127720308,0.5079854575918297,0.07899415518020114,100,50,box,even
132,0.4836348277516652,0.461613956224208,0.022020871527457242,150,25,Martin_et_al_2000,even
133,0.4806328135562328,0.45961835709049825,0.02101445646573452,150,25,triangle,even
134,0.44226875623815043,0.4198781350054128,0.022390621232737606,150,25,box,even
135,0.48306316534404126,0.46128589038098167,0.02177727496305959,150,50,Martin_et_al_2000,even
136,0.4799647571518634,0.45931635388644576,0.020648403265417614,150,50,triangle,even
137,0.4443284851695266,0.42096754191172236,0.023360943257804245,150,50,box,even
138,0.4040138000696589,0.39727323011564974,0.006740569954009179,200,25,Martin_et_al_2000,even
139,0.4021904615039118,0.3954679635094187,0.006722497994493093,200,25,triangle,even
140,0.3629859105172074,0.36157589605818286,0.0014100144590245556,200,25,box,even
141,0.40408354735872987,0.39713288848408346,0.006950658874646409,200,50,Martin_et_al_2000,even
142,0.40227734284819583,0.39534535241759705,0.006931990430598778,200,50,triangle,even
143,0.3650685149113523,0.36148903647210484,0.003579478439247441,200,50,box,even
144,0.34987318929937794,0.352029900123523,-0.002156710824145036,250,25,Martin_et_al_2000,even
145,0.34799669217299567,0.350322335109971,-0.0023256429369753473,250,25,triangle,even
146,0.3108456095024055,0.31710020714691567,-0.006254597644510196,250,25,box,even
147,0.34995197329119676,0.3518386497913816,-0.001886676500184814,250,50,Martin_et_al_2000,even
148,0.3481569847961482,0.35009030252740914,-0.0019333177312609306,250,50,triangle,even
149,0.3111663293501281,0.31782991419600937,-0.006663584845881254,250,50,box,even
150,0.3108765176215935,0.3165869040881578,-0.005710386466564299,300,25,Martin_et_al_2000,even
151,0.3092446658123792,0.314647976871986,-0.005403311059606786,300,25,triangle,even
152,0.27330429335633866,0.27428130854318544,-0.0009770151868467858,300,25,box,even
153,0.31079917355786224,0.3165247390189987,-0.00572556546113645,300,50,Martin_et_al_2000,even
154,0.3092073786551719,0.3145648744246645,-0.005357495769492626,300,50,triangle,even
155,0.2745916649637481,0.2737835456323925,0.0008081193313556057,300,50,box,even
156,0.25502479252807586,0.256339660547128,-0.0013148680190521178,400,25,Martin_et_al_2000,even
157,0.2534061875658986,0.254296107027459,-0.0008899194615603623,400,25,triangle,even
158,0.21782756355705024,0.2080175784169116,0.009809985140138644,400,25,box,even
159,0.2550483473753642,0.2563009513749147,-0.0012526039995505167,400,50,Martin_et_al_2000,even
160,0.25344581310968506,0.2542609146767366,-0.0008151015670515571,400,50,triangle,even
161,0.2178611669855961,0.2088310359584893,0.009030131027106814,400,50,box,even
162,0.21437573378363783,0.20876818189737667,0.005607551886261164,500,25,Martin_et_al_2000,even
163,0.21300421371509748,0.20688805933065846,0.006116154384439021,500,25,triangle,even
164,0.18515585080191455,0.16906178087927648,0.016094069922638066,500,25,box,even
165,0.2143725230516702,0.2087346511817294,0.005637871869940803,500,50,Martin_et_al_2000,even
166,0.2130127757135022,0.20685761593937713,0.006155159774125063,500,50,triangle,even
167,0.18581437287353664,0.16934522862299162,0.01646914425054502,500,50,box,even
168,0.6213886392053942,0.5440036433113229,0.07738499589407133,100,25,Martin_et_al_2000,even
169,0.6184597585311453,0.5427250512406545,0.07573470729049081,100,25,triangle,even
170,0.590475285109783,0.5184895376856659,0.07198574742411712,100,25,box,even
171,0.6212697138373963,0.5443560768918807,0.07691363694551556,100,50,Martin_et_al_2000,even
172,0.6188060930639918,0.5430183144611231,0.07578777860286867,100,50,triangle,even
