,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,servants,unemployed,orthodox,other_christian,other_religion,draftable
0,Valli,1,3,11.0,26.0,14.0,12.0,0.0,0.0,25.0,38.0,34.0,27.0,2.0,7.0,0.0,0.0,0.0
1,Valli,2,6,12.0,23.0,13.0,11.0,0.0,0.0,25.0,34.0,34.0,17.0,8.0,8.0,0.0,0.0,0.0
2,Valli,3,9,18.0,23.0,1.0,3.0,0.0,0.0,19.0,26.0,26.0,18.0,1.0,0.0,0.0,0.0,1.0
3,Valli,4,11,17.0,26.0,18.0,9.0,0.0,0.0,35.0,35.0,53.0,15.0,2.0,0.0,0.0,0.0,1.0
4,Valli,5,15,14.0,19.0,4.0,9.0,0.0,0.0,18.0,28.0,22.0,8.0,16.0,0.0,0.0,0.0,0.0
5,Valli,6,19,24.0,23.0,16.0,3.0,0.0,0.0,40.0,26.0,40.0,24.0,2.0,6.0,0.0,0.0,1.0
6,Valli,7,23,13.0,15.0,3.0,9.0,0.0,0.0,16.0,24.0,16.0,18.0,6.0,1.0,0.0,0.0,0.0
7,Valli,8,27,18.0,23.0,8.0,7.0,0.0,0.0,26.0,30.0,28.0,28.0,0.0,24.0,0.0,0.0,0.0
8,Valli,9,30,16.0,29.0,9.0,13.0,0.0,0.0,25.0,42.0,33.0,25.0,9.0,2.0,0.0,0.0,1.0
9,Valli,10,34,15.0,17.0,6.0,9.0,0.0,0.0,21.0,26.0,36.0,6.0,5.0,1.0,0.0,0.0,0.0
10,Valli,11,36,19.0,22.0,7.0,5.0,0.0,0.0,26.0,27.0,23.0,20.0,10.0,2.0,0.0,0.0,1.0
11,Valli,12,38,22.0,25.0,13.0,8.0,0.0,0.0,35.0,33.0,21.0,27.0,20.0,4.0,0.0,0.0,0.0
12,Valli,13,39,20.0,28.0,6.0,12.0,0.0,0.0,26.0,40.0,39.0,14.0,13.0,22.0,0.0,0.0,2.0
13,Valli,14,42,19.0,23.0,8.0,9.0,0.0,0.0,27.0,32.0,41.0,14.0,4.0,1.0,0.0,0.0,0.0
14,Valli,15,45,9.0,23.0,7.0,14.0,0.0,0.0,16.0,37.0,22.0,21.0,10.0,0.0,0.0,0.0,0.0
15,Valli,16,48,10.0,20.0,9.0,10.0,0.0,0.0,19.0,30.0,10.0,27.0,12.0,18.0,0.0,0.0,1.0
16,Valli,17,51,10.0,27.0,10.0,9.0,0.0,0.0,20.0,36.0,21.0,28.0,7.0,1.0,0.0,0.0,0.0
17,Valli,18,53,14.0,27.0,8.0,5.0,0.0,0.0,22.0,32.0,28.0,18.0,8.0,1.0,0.0,0.0,0.0
18,Valli,19,54,13.0,22.0,7.0,2.0,0.0,0.0,20.0,24.0,11.0,26.0,7.0,0.0,0.0,0.0,0.0
19,Valli,20,58,18.0,17.0,9.0,9.0,0.0,0.0,27.0,26.0,38.0,14.0,1.0,3.0,0.0,0.0,1.0
20,Valli,21,61,14.0,33.0,2.0,4.0,0.0,0.0,16.0,37.0,32.0,18.0,3.0,12.0,0.0,0.0,0.0
21,Valli,22,62,20.0,21.0,8.0,8.0,0.0,0.0,28.0,29.0,36.0,16.0,5.0,11.0,0.0,0.0,1.0
22,Valli,23,66,25.0,22.0,15.0,12.0,0.0,0.0,40.0,34.0,46.0,28.0,0.0,12.0,0.0,0.0,2.0
23,Valli,24,69,21.0,23.0,8.0,11.0,0.0,0.0,29.0,34.0,37.0,16.0,10.0,2.0,0.0,0.0,1.0
24,Valli,25,70,19.0,23.0,6.0,5.0,0.0,0.0,25.0,28.0,38.0,9.0,6.0,2.0,0.0,0.0,1.0
25,Valli,26,74,18.0,32.0,10.0,11.0,0.0,0.0,28.0,43.0,54.0,16.0,1.0,6.0,0.0,0.0,0.0
26,Valli,27,77,16.0,27.0,3.0,10.0,0.0,0.0,19.0,37.0,34.0,10.0,12.0,3.0,0.0,0.0,1.0
27,Valli,28,84,19.0,19.0,3.0,3.0,0.0,0.0,22.0,22.0,24.0,14.0,6.0,0.0,0.0,0.0,0.0
28,Valli,29,89,14.0,25.0,6.0,18.0,0.0,0.0,20.0,43.0,31.0,13.0,19.0,10.0,0.0,0.0,0.0
29,Valli,30,92,23.0,30.0,15.0,13.0,0.0,0.0,38.0,43.0,37.0,37.0,7.0,20.0,0.0,0.0,0.0
30,Valli,31,98,9.0,25.0,5.0,5.0,0.0,0.0,14.0,30.0,31.0,7.0,6.0,0.0,0.0,0.0,1.0
31,Valli,32,102,16.0,25.0,9.0,8.0,0.0,0.0,25.0,33.0,34.0,16.0,8.0,2.0,0.0,0.0,0.0
32,Valli,33,106,16.0,25.0,9.0,12.0,0.0,0.0,25.0,37.0,38.0,10.0,14.0,5.0,0.0,0.0,0.0
33,Valli,34,109,20.0,15.0,3.0,5.0,0.0,0.0,23.0,20.0,21.0,20.0,2.0,2.0,0.0,0.0,0.0
34,Valli,35,113,18.0,22.0,6.0,4.0,0.0,0.0,24.0,26.0,26.0,21.0,3.0,9.0,0.0,0.0,1.0
35,Valli,36,116,22.0,22.0,8.0,8.0,0.0,0.0,30.0,30.0,48.0,9.0,3.0,0.0,0.0,0.0,1.0
36,Valli,37,117,17.0,24.0,2.0,6.0,0.0,0.0,19.0,30.0,15.0,26.0,8.0,2.0,0.0,0.0,0.0
37,Valli,38,120,19.0,21.0,5.0,7.0,0.0,0.0,24.0,28.0,29.0,23.0,0.0,0.0,0.0,0.0,2.0
38,Valli,39,123,13.0,16.0,9.0,7.0,0.0,0.0,22.0,23.0,23.0,11.0,11.0,5.0,0.0,0.0,1.0
39,Valli,40,126,15.0,29.0,5.0,5.0,0.0,0.0,20.0,34.0,36.0,5.0,13.0,6.0,0.0,0.0,1.0
40,Valli,41,127,22.0,15.0,1.0,6.0,0.0,0.0,23.0,21.0,19.0,7.0,18.0,1.0,0.0,0.0,1.0
41,Valli,42,130,21.0,22.0,6.0,8.0,0.0,0.0,27.0,30.0,30.0,10.0,17.0,1.0,0.0,0.0,2.0
42,Valli,43,134,18.0,17.0,8.0,18.0,0.0,0.0,26.0,35.0,15.0,24.0,22.0,0.0,0.0,0.0,1.0
43,Valli,44,138,13.0,24.0,7.0,13.0,0.0,0.0,20.0,37.0,35.0,9.0,13.0,4.0,0.0,0.0,0.0
44,Valli_uusi,45,149,14.0,14.0,7.0,12.0,0.0,0.0,21.0,26.0,30.0,14.0,3.0,1.0,0.0,0.0,0.0
45,Valli_uusi,46,150,16.0,30.0,9.0,5.0,0.0,0.0,25.0,35.0,43.0,15.0,2.0,1.0,0.0,0.0,2.0
46,Valli_uusi,47,163,21.0,20.0,10.0,18.0,0.0,0.0,31.0,38.0,34.0,17.0,18.0,2.0,0.0,0.0,0.0
47,Valli_uusi,48,178,20.0,19.0,15.0,11.0,0.0,0.0,35.0,30.0,14.0,9.0,42.0,1.0,0.0,0.0,1.0
48,Valli_uusi,49a,178,4.0,6.0,3.0,3.0,0.0,0.0,7.0,9.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0
49,Salakkalahti,49b,2,12.0,15.0,0.0,4.0,0.0,0.0,12.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,1.0
50,Salakkalahti,50,4,13.0,31.0,7.0,11.0,0.0,0.0,20.0,42.0,43.0,18.0,1.0,0.0,0.0,0.0,1.0
51,Salakkalahti,51,7,19.0,34.0,8.0,10.0,0.0,0.0,27.0,44.0,41.0,30.0,0.0,1.0,0.0,0.0,1.0
52,Salakkalahti,52,8,18.0,26.0,4.0,5.0,0.0,0.0,22.0,31.0,38.0,11.0,4.0,1.0,0.0,0.0,1.0
53,Salakkalahti,53,10,15.0,23.0,11.0,9.0,0.0,0.0,26.0,32.0,31.0,20.0,7.0,1.0,0.0,0.0,0.0
54,Salakkalahti,54,13,18.0,23.0,9.0,8.0,0.0,0.0,27.0,31.0,39.0,19.0,0.0,3.0,0.0,0.0,0.0
55,Salakkalahti,55,15,17.0,29.0,5.0,5.0,0.0,0.0,22.0,34.0,31.0,25.0,0.0,5.0,0.0,0.0,0.0
56,Salakkalahti,56,16,17.0,38.0,8.0,9.0,0.0,0.0,25.0,47.0,51.0,19.0,2.0,1.0,0.0,0.0,0.0
57,Salakkalahti,57a,18,5.0,9.0,5.0,3.0,0.0,0.0,10.0,12.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0
58,Repola,57b,1,11.0,18.0,8.0,8.0,0.0,0.0,19.0,26.0,23.0,17.0,5.0,15.0,0.0,0.0,0.0
59,Repola,58,2,16.0,29.0,6.0,12.0,0.0,0.0,22.0,41.0,42.0,17.0,4.0,4.0,0.0,0.0,0.0
60,Repola,59,4,19.0,25.0,5.0,6.0,0.0,0.0,24.0,31.0,41.0,11.0,3.0,12.0,0.0,0.0,0.0
61,Repola,60,8,17.0,17.0,3.0,3.0,0.0,0.0,20.0,20.0,21.0,11.0,8.0,0.0,1.0,0.0,3.0
62,Repola,61,12,14.0,23.0,18.0,10.0,0.0,0.0,32.0,33.0,38.0,12.0,15.0,0.0,0.0,0.0,0.0
63,Repola,62,15,15.0,30.0,10.0,15.0,0.0,0.0,25.0,45.0,47.0,19.0,4.0,2.0,0.0,0.0,1.0
64,Repola,63,17,15.0,27.0,10.0,7.0,0.0,0.0,25.0,34.0,41.0,18.0,0.0,4.0,0.0,0.0,0.0
65,Repola,64,18,9.0,21.0,11.0,8.0,0.0,0.0,20.0,29.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0
66,Repola,65,26,10.0,20.0,14.0,6.0,0.0,0.0,24.0,26.0,29.0,16.0,5.0,5.0,0.0,0.0,0.0
67,Repola,66,31,18.0,28.0,3.0,5.0,0.0,0.0,21.0,33.0,36.0,16.0,2.0,0.0,0.0,0.0,0.0
68,Repola,67,32,17.0,24.0,9.0,6.0,0.0,0.0,26.0,30.0,38.0,11.0,7.0,10.0,0.0,0.0,0.0
69,Repola,68,84,12.0,14.0,5.0,10.0,0.0,0.0,17.0,24.0,5.0,11.0,25.0,1.0,0.0,0.0,0.0
70,Repola,69a,84,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
71,P_Annan_kruunu,69b,1,8.0,20.0,4.0,6.0,0.0,0.0,12.0,26.0,15.0,22.0,1.0,0.0,0.0,0.0,0.0
72,P_Annan_kruunu,70,72,9.0,21.0,5.0,4.0,0.0,0.0,14.0,25.0,3.0,25.0,11.0,7.0,0.0,0.0,0.0
73,P_Annan_kruunu,71a,81,6.0,8.0,3.0,1.0,0.0,0.0,9.0,9.0,12.0,6.0,0.0,11.0,0.0,0.0,0.0
74,Viipurin_esikaupunki,71b,1,6.0,10.0,3.0,4.0,0.0,0.0,9.0,14.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
75,Viipurin_esikaupunki,72,4,8.0,23.0,9.0,6.0,0.0,0.0,17.0,29.0,29.0,10.0,7.0,1.0,0.0,0.0,1.0
