,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,servants,unemployed,orthodox,other_christian,other_religion,draftable
39,Salakkalahti,40a,18,13,15,4.0,8.0,0.0,0.0,17,23,32.0,8.0,0.0,0.0,0.0,0.0,0.0
40,Repola,40b,1,8,14,4.0,6.0,0.0,0.0,12,20,17.0,15.0,0.0,9.0,0.0,0.0,0.0
41,Repola,41,3,15,30,16.0,19.0,0.0,0.0,31,49,47.0,28.0,5.0,4.0,0.0,0.0,2.0
42,Repola,42,13,18,36,15.0,15.0,0.0,0.0,33,51,47.0,22.0,15.0,2.0,0.0,0.0,0.0
43,Repola,43,16,21,22,18.0,16.0,0.0,0.0,39,45,57.0,26.0,1.0,1.0,0.0,0.0,2.0
44,Repola,44,31,14,32,11.0,13.0,0.0,0.0,25,45,45.0,17.0,8.0,15.0,0.0,0.0,1.0
45,Repola,45,84,16,20,11.0,11.0,0.0,0.0,27,31,29.0,9.0,20.0,0.0,0.0,0.0,0.0
46,P_Annan_kruunu,46,80,14,33,11.0,11.0,0.0,0.0,25,44,34.0,35.0,0.0,19.0,0.0,0.0,0.0
47,P_Annan_kruunu,47a,2,9,16,4.0,8.0,0.0,0.0,13,24,15.0,13.0,9.0,2.0,0.0,0.0,0.0
48,Viipurin_esikaupunki,47b,1,5,7,3.0,7.0,0.0,0.0,8,14,10.0,2.0,10.0,5.0,0.0,0.0,0.0
49,Viipurin_esikaupunki,48,4,17,18,9.0,9.0,0.0,0.0,26,27,22.0,14.0,17.0,0.0,0.0,0.0,1.0
50,Viipurin_esikaupunki,49,18,6,16,7.0,14.0,0.0,0.0,13,30,21.0,4.0,18.0,9.0,0.0,0.0,0.0
51,Viipurin_esikaupunki,50,24,15,22,8.0,8.0,0.0,0.0,23,30,38.0,5.0,10.0,8.0,1.0,0.0,1.0
52,Viipurin_esikaupunki,51,35,19,29,16.0,17.0,0.0,0.0,35,46,51.0,11.0,19.0,24.0,0.0,0.0,0.0
53,Viipurin_esikaupunki,52,45,18,19,8.0,12.0,0.0,0.0,26,31,27.0,8.0,22.0,10.0,0.0,0.0,0.0
54,Viipurin_esikaupunki,53,54,17,25,12.0,8.0,0.0,0.0,29,33,35.0,12.0,15.0,5.0,0.0,0.0,1.0
55,Viipurin_esikaupunki,54,62,26,26,13.0,11.0,0.0,0.0,39,37,52.0,13.0,11.0,0.0,0.0,0.0,0.0
56,Viipurin_esikaupunki,55,74,9,20,10.0,13.0,0.0,0.0,19,33,22.0,5.0,25.0,9.0,0.0,0.0,0.0
57,Viipurin_esikaupunki,56,84,17,17,13.0,22.0,0.0,0.0,30,39,37.0,9.0,23.0,4.0,0.0,0.0,0.0
58,Viipurin_esikaupunki,57,98,18,30,9.0,9.0,0.0,0.0,27,39,51.0,10.0,5.0,2.0,0.0,0.0,1.0
59,Viipurin_esikaupunki,58,110,15,21,14.0,19.0,0.0,0.0,29,40,47.0,12.0,10.0,4.0,7.0,0.0,0.0
60,Viipurin_esikaupunki,59,116,18,15,13.0,19.0,0.0,0.0,31,34,27.0,15.0,23.0,12.0,1.0,0.0,1.0
61,Viipurin_esikaupunki,60,131,9,20,7.0,10.0,0.0,0.0,16,30,28.0,11.0,7.0,0.0,0.0,0.0,1.0
62,Viipurin_esikaupunki,61a,141,7,9,6.0,7.0,0.0,0.0,13,16,14.0,8.0,7.0,2.0,0.0,0.0,0.0
63,Saunalahti,61b,1,4,14,0.0,20.0,0.0,0.0,4,34,4.0,3.0,31.0,4.0,0.0,0.0,0.0
64,Saunalahti,62,11,11,24,16.0,27.0,0.0,0.0,27,51,65.0,10.0,3.0,8.0,0.0,0.0,0.0
65,Pietarin_esikaupunki,63,8,22,27,13.0,10.0,0.0,0.0,35,37,32.0,18.0,22.0,27.0,0.0,0.0,0.0
66,Pietarin_esikaupunki,64,15,14,22,9.0,8.0,0.0,0.0,23,30,28.0,13.0,12.0,5.0,0.0,0.0,1.0
67,Pietarin_esikaupunki,65,16,19,28,15.0,26.0,0.0,0.0,34,54,44.0,11.0,33.0,10.0,0.0,0.0,0.0
68,Pietarin_esikaupunki,66,22,25,24,10.0,21.0,0.0,0.0,35,45,45.0,9.0,26.0,1.0,2.0,0.0,1.0
69,Pietarin_esikaupunki,67,23,13,16,47.0,57.0,0.0,0.0,60,73,31.0,19.0,83.0,16.0,0.0,0.0,0.0
70,Pietarin_esikaupunki,68,25,5,7,7.0,5.0,0.0,0.0,12,12,13.0,9.0,2.0,0.0,0.0,0.0,0.0
71,Pietarin_esikaupunki,69,36,20,15,16.0,14.0,0.0,0.0,36,29,51.0,4.0,10.0,13.0,1.0,0.0,1.0
72,Pietarin_esikaupunki,70,41,23,24,8.0,18.0,0.0,0.0,31,42,28.0,20.0,25.0,6.0,0.0,0.0,2.0
73,Pietarin_esikaupunki,71,44,24,26,12.0,12.0,0.0,0.0,36,38,47.0,15.0,12.0,25.0,0.0,0.0,0.0
74,Pietarin_esikaupunki,72,52,19,22,11.0,6.0,0.0,0.0,30,28,27.0,13.0,18.0,0.0,0.0,0.0,1.0
75,Pietarin_esikaupunki,73,56,19,30,7.0,11.0,0.0,0.0,26,41,43.0,9.0,15.0,0.0,0.0,0.0,1.0
76,Pietarin_esikaupunki,74,65,11,22,6.0,15.0,0.0,0.0,17,37,31.0,8.0,15.0,3.0,0.0,3.0,0.0
77,Pietarin_esikaupunki,75,75,15,16,8.0,16.0,0.0,0.0,23,32,16.0,6.0,33.0,4.0,0.0,0.0,0.0
78,Pietarin_esikaupunki,76,86,8,18,13.0,20.0,0.0,0.0,21,38,10.0,2.0,47.0,0.0,0.0,0.0,0.0
79,Pietarin_esikaupunki,77,97,11,14,10.0,15.0,0.0,0.0,21,29,8.0,2.0,40.0,10.0,0.0,0.0,0.0
80,Pietarin_esikaupunki,78,104,10,19,4.0,9.0,0.0,0.0,14,28,15.0,10.0,17.0,3.0,0.0,0.0,1.0
81,Pietarin_esikaupunki,79,116,23,28,12.0,13.0,0.0,0.0,35,41,49.0,5.0,22.0,6.0,0.0,0.0,1.0
82,Pietarin_esikaupunki,80,119,23,17,10.0,8.0,0.0,0.0,33,25,23.0,13.0,22.0,0.0,0.0,0.0,1.0
83,Pietarin_esikaupunki,81,131,8,24,1.0,10.0,0.0,0.0,9,34,19.0,4.0,20.0,10.0,0.0,0.0,0.0
84,Pietarin_esikaupunki,82,138,20,19,10.0,11.0,0.0,0.0,30,30,16.0,4.0,40.0,0.0,0.0,0.0,0.0
85,Pietarin_esikaupunki,83,142,22,20,8.0,10.0,0.0,0.0,30,30,13.0,6.0,41.0,0.0,0.0,0.0,1.0
86,Pietarin_esikaupunki,84,151,17,14,3.0,4.0,0.0,0.0,20,18,7.0,2.0,29.0,6.0,0.0,0.0,0.0
87,Pietarin_esikaupunki,85,163,15,22,8.0,8.0,0.0,0.0,23,30,24.0,3.0,26.0,0.0,0.0,0.0,0.0
88,Pietarin_esikaupunki,86,167,19,26,7.0,16.0,0.0,0.0,26,42,34.0,8.0,26.0,16.0,0.0,0.0,2.0
89,Pietarin_esikaupunki,87,175,17,28,17.0,15.0,0.0,0.0,34,43,39.0,10.0,28.0,0.0,0.0,0.0,0.0
90,Pietarin_esikaupunki,88,183,23,21,12.0,19.0,0.0,0.0,35,40,24.0,4.0,47.0,4.0,0.0,0.0,0.0
91,Pietarin_esikaupunki,89,192,19,29,15.0,10.0,0.0,0.0,34,39,46.0,9.0,18.0,10.0,0.0,0.0,0.0
92,Pietarin_esikaupunki,90,198,19,23,13.0,5.0,0.0,0.0,32,28,40.0,8.0,12.0,4.0,0.0,0.0,0.0
93,Pietarin_esikaupunki,91,210,15,31,13.0,12.0,0.0,0.0,28,43,43.0,21.0,7.0,0.0,1.0,0.0,0.0
94,Pietarin_esikaupunki,92,213,21,24,17.0,15.0,0.0,0.0,38,39,56.0,8.0,13.0,9.0,0.0,0.0,0.0
95,Pietarin_esikaupunki,93,220,18,19,20.0,21.0,0.0,0.0,38,40,41.0,3.0,34.0,4.0,0.0,0.0,1.0
96,Pietarin_esikaupunki,94,226,22,25,12.0,17.0,0.0,0.0,34,42,55.0,9.0,12.0,13.0,0.0,0.0,1.0
97,Pietarin_esikaupunki,95,232,21,23,15.0,6.0,0.0,0.0,36,29,38.0,7.0,20.0,8.0,0.0,0.0,2.0
98,Pietarin_esikaupunki,96,243,18,23,5.0,16.0,0.0,0.0,23,39,32.0,10.0,20.0,9.0,0.0,0.0,0.0
99,Pietarin_esikaupunki,97,255,25,22,16.0,15.0,0.0,0.0,41,37,56.0,16.0,6.0,1.0,0.0,0.0,0.0
100,Pietarin_esikaupunki,98,262,20,33,10.0,11.0,0.0,0.0,30,44,24.0,27.0,23.0,7.0,0.0,0.0,0.0
101,Pietarin_esikaupunki,99,267,18,31,14.0,15.0,0.0,0.0,32,46,63.0,15.0,0.0,12.0,1.0,0.0,1.0
102,Pietarin_esikaupunki,100,271,22,24,23.0,19.0,0.0,0.0,45,43,71.0,6.0,11.0,9.0,0.0,0.0,1.0
103,Pietarin_esikaupunki,101,280,19,20,10.0,15.0,0.0,0.0,29,35,48.0,11.0,5.0,29.0,0.0,0.0,0.0
104,Pietarin_esikaupunki,102,297,17,21,12.0,12.0,0.0,0.0,29,33,36.0,5.0,21.0,0.0,0.0,0.0,0.0
105,Pietarin_esikaupunki,103,307,20,20,12.0,18.0,0.0,0.0,32,38,20.0,3.0,47.0,5.0,0.0,0.0,0.0
106,Pietarin_esikaupunki,104a,318,14,14,7.0,12.0,0.0,0.0,21,26,7.0,0.0,40.0,4.0,0.0,0.0,0.0
107,Sotilaslopotti,104b,7,3,3,1.0,1.0,0.0,0.0,4,4,5.0,0.0,3.0,5.0,0.0,0.0,0.0
108,Sotilaslopotti,105,9,13,20,11.0,11.0,0.0,0.0,24,31,9.0,10.0,36.0,7.0,0.0,0.0,0.0
109,Sotilaslopotti,106a,17,5,5,0.0,0.0,0.0,0.0,5,5,1.0,0.0,9.0,1.0,0.0,0.0,1.0
110,Anina,106b,36,12,8,9.0,8.0,0.0,0.0,21,16,10.0,1.0,25.0,0.0,0.0,0.0,0.0
111,Anina,107,37,16,16,10.0,20.0,0.0,0.0,26,36,5.0,1.0,56.0,0.0,0.0,0.0,0.0
112,Anina,108,63,22,25,19.0,18.0,0.0,0.0,41,43,14.0,5.0,65.0,6.0,0.0,0.0,0.0
113,Anina,109,66,17,24,12.0,19.0,0.0,0.0,29,43,7.0,7.0,58.0,1.0,0.0,0.0,0.0
114,Anina,110,75,29,27,25.0,19.0,0.0,0.0,54,46,15.0,0.0,85.0,2.0,0.0,0.0,1.0
115,Anina,111,106,18,17,17.0,19.0,0.0,0.0,35,36,24.0,5.0,42.0,2.0,0.0,0.0,0.0
116,Anina,112,107,21,26,6.0,10.0,0.0,0.0,27,36,19.0,3.0,41.0,6.0,0.0,0.0,0.0
117,Anina,113,116,20,22,12.0,15.0,0.0,0.0,32,37,13.0,21.0,35.0,1.0,0.0,0.0,0.0
118,Anina,114a,120,9,8,5.0,8.0,0.0,0.0,14,16,4.0,0.0,26.0,0.0,0.0,0.0,0.0
119,Papula,114b,4,14,12,13.0,15.0,0.0,0.0,27,27,49.0,6.0,0.0,8.0,0.0,0.0,0.0
120,Papula,115,4,22,29,20.0,23.0,0.0,0.0,42,52,48.0,8.0,38.0,5.0,0.0,0.0,0.0
121,Papula,116,8,23,27,6.0,3.0,0.0,0.0,29,30,48.0,11.0,0.0,2.0,1.0,0.0,1.0
122,Papula,117,8,32,1,1.0,0.0,0.0,0.0,33,1,34.0,0.0,0.0,0.0,0.0,0.0,3.0
123,Papula,118,18,22,15,16.0,14.0,0.0,0.0,38,29,29.0,6.0,32.0,2.0,0.0,0.0,0.0
124,Papula,119,23,18,27,22.0,29.0,0.0,0.0,40,56,41.0,12.0,13.0,0.0,0.0,0.0,0.0
125,Papula,120,33,26,26,14.0,21.0,0.0,0.0,40,47,68.0,2.0,17.0,0.0,0.0,0.0,0.0
126,Pantsarlahti,121,20,19,21,15.0,12.0,0.0,0.0,34,33,40.0,24.0,3.0,0.0,0.0,0.0,0.0
127,Pantsarlahti,122,25,30,26,18.0,24.0,0.0,0.0,48,50,9.0,28.0,61.0,0.0,0.0,0.0,0.0
128,Pantsarlahti,123,25,32,20,9.0,11.0,0.0,0.0,41,31,0.0,0.0,72.0,0.0,0.0,0.0,1.0
129,Pantsarlahti,124,25,8,15,26.0,23.0,0.0,0.0,34,38,9.0,1.0,62.0,10.0,0.0,0.0,0.0
130,Pantsarlahti,125,34,17,25,4.0,11.0,0.0,0.0,21,36,42.0,15.0,0.0,1.0,0.0,0.0,0.0
131,Pantsarlahti,126,36,22,24,17.0,18.0,0.0,0.0,39,42,42.0,10.0,29.0,10.0,0.0,0.0,0.0
132,Pantsarlahti,127,41,21,25,11.0,21.0,0.0,0.0,32,46,14.0,7.0,57.0,0.0,0.0,0.0,0.0
133,Pantsarlahti,128,45,21,25,19.0,11.0,0.0,0.0,40,36,39.0,13.0,24.0,0.0,0.0,0.0,0.0
134,Pantsarlahti,129,49,20,23,23.0,24.0,0.0,0.0,43,47,14.0,1.0,75.0,0.0,0.0,0.0,0.0
135,Pantsarlahti,130,51,18,24,11.0,12.0,0.0,0.0,29,36,19.0,6.0,40.0,2.0,0.0,0.0,0.0
136,Pantsarlahti,131,56,18,21,15.0,12.0,0.0,0.0,33,33,16.0,3.0,47.0,0.0,0.0,0.0,0.0
137,Pantsarlahti,132,60,28,26,12.0,14.0,0.0,0.0,40,40,29.0,11.0,40.0,0.0,0.0,0.0,1.0
138,Pantsarlahti,133,67,28,19,17.0,10.0,0.0,0.0,45,29,22.0,6.0,46.0,0.0,0.0,0.0,0.0
139,Pantsarlahti,134,71,26,26,24.0,20.0,0.0,0.0,50,46,41.0,1.0,54.0,0.0,0.0,0.0,1.0
140,Pantsarlahti,135,75,25,28,14.0,10.0,0.0,0.0,39,38,28.0,7.0,42.0,2.0,0.0,0.0,0.0
141,Pantsarlahti,136,80,23,24,20.0,11.0,0.0,0.0,43,35,28.0,4.0,46.0,0.0,0.0,0.0,0.0
142,Pantsarlahti,137,91,24,24,12.0,20.0,0.0,0.0,36,44,15.0,4.0,61.0,0.0,0.0,0.0,0.0
143,Pantsarlahti,138,94,20,16,17.0,11.0,0.0,0.0,37,27,32.0,7.0,25.0,0.0,0.0,0.0,0.0
144,Pantsarlahti,139a,99,14,17,6.0,19.0,0.0,0.0,20,36,19.0,2.0,35.0,0.0,0.0,0.0,0.0
145,Havi,139b,1,7,5,1.0,3.0,0.0,0.0,8,8,9.0,7.0,0.0,0.0,0.0,0.0,0.0
146,Havi,140,1,17,18,22.0,26.0,0.0,0.0,39,44,0.0,0.0,83.0,0.0,0.0,0.0,0.0
147,Havi,141a,1,2,2,5.0,3.0,0.0,0.0,7,5,0.0,0.0,12.0,0.0,0.0,0.0,0.0
148,Hiekka,141b,1,15,13,14.0,13.0,0.0,0.0,29,26,29.0,12.0,14.0,0.0,0.0,0.0,0.0
149,Hiekka,142,2,24,24,20.0,24.0,0.0,0.0,44,48,41.0,9.0,42.0,8.0,0.0,0.0,1.0
150,Hiekka,143,15,21,22,15.0,14.0,0.0,0.0,36,36,35.0,2.0,35.0,12.0,0.0,0.0,2.0
151,Hiekka,144a,26,11,16,7.0,10.0,0.0,0.0,18,26,15.0,4.0,25.0,0.0,0.0,0.0,0.0
152,Paulovski,144b,5,5,4,1.0,2.0,0.0,0.0,6,6,7.0,4.0,1.0,0.0,0.0,0.0,0.0
153,Paulovski,145,12,20,20,26.0,29.0,0.0,0.0,46,49,41.0,1.0,53.0,5.0,0.0,0.0,0.0
154,Paulovski,146,27,16,17,22.0,21.0,0.0,0.0,38,38,22.0,7.0,47.0,1.0,0.0,0.0,0.0
155,Paulovski,147,60,19,23,29.0,32.0,0.0,0.0,48,55,20.0,0.0,83.0,9.0,0.0,0.0,0.0
156,Paulovski,148a,65,3,1,3.0,4.0,0.0,0.0,6,5,9.0,0.0,2.0,0.0,0.0,0.0,1.0
157,Pikiruukki,148b,8,10,10,5.0,7.0,0.0,0.0,15,17,13.0,5.0,14.0,2.0,0.0,0.0,0.0
158,Likolampi,148c,3,6,7,3.0,4.0,0.0,0.0,9,11,16.0,2.0,2.0,0.0,0.0,0.0,0.0
159,Likolampi,149a,14,14,22,21.0,19.0,0.0,0.0,35,41,59.0,8.0,9.0,0.0,0.0,0.0,0.0
160,Saunalahti_mlk,149b,9,4,3,7.0,1.0,0.0,0.0,11,4,11.0,0.0,4.0,0.0,0.0,0.0,0.0
161,Saunalahti_mlk,150a,34,12,13,9.0,16.0,0.0,0.0,21,29,25.0,3.0,22.0,2.0,0.0,0.0,2.0
162,Sorvali,150b,1,3,2,7.0,9.0,0.0,0.0,10,11,7.0,1.0,13.0,1.0,0.0,0.0,0.0
163,Sorvali,151a,16,7,11,13.0,23.0,0.0,0.0,20,34,16.0,0.0,38.0,2.0,0.0,0.0,1.0
164,Kolikkoinmäki,151b,1,3,3,3.0,4.0,0.0,0.0,6,7,10.0,0.0,3.0,0.0,0.0,0.0,0.0
165,Kolikkoinmäki,152,8,6,4,10.0,11.0,0.0,0.0,16,15,5.0,0.0,26.0,0.0,0.0,0.0,0.0
