,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,servants,unemployed,orthodox,other_christian,other_religion,draftable
52,Repola,53,17,14,24,16.0,6.0,0.0,0.0,30,30,35.0,20.0,5.0,0.0,0.0,0.0,0.0
53,Repola,54,25,16,24,15.0,17.0,0.0,0.0,31,41,53.0,15.0,4.0,0.0,0.0,0.0,1.0
54,Repola,55,30,15,27,9.0,8.0,0.0,0.0,24,35,38.0,16.0,5.0,1.0,0.0,0.0,0.0
55,Repola,56,57,18,20,10.0,9.0,0.0,0.0,28,29,20.0,17.0,29.0,9.0,0.0,0.0,1.0
56,Repola,57,102,11,12,5.0,9.0,0.0,0.0,16,21,24.0,5.0,8.0,0.0,0.0,0.0,0.0
57,P_Annan_kruunu,58,53,18,20,11.0,8.0,0.0,0.0,29,28,21.0,30.0,6.0,6.0,0.0,0.0,0.0
58,P_Annan_kruunu,59,80,11,23,4.0,3.0,0.0,0.0,15,26,23.0,14.0,4.0,11.0,0.0,0.0,0.0
59,Viipurin_esikaupunki,60,2,13,13,14.0,17.0,0.0,0.0,27,30,11.0,9.0,37.0,0.0,0.0,0.0,0.0
60,Viipurin_esikaupunki,61,4,15,20,13.0,12.0,0.0,0.0,28,32,31.0,13.0,16.0,1.0,0.0,0.0,1.0
61,Viipurin_esikaupunki,62,10,15,16,14.0,8.0,0.0,0.0,29,24,15.0,6.0,32.0,3.0,0.0,0.0,0.0
62,Viipurin_esikaupunki,63,20,11,16,3.0,17.0,0.0,0.0,14,33,14.0,16.0,17.0,4.0,0.0,0.0,0.0
63,Viipurin_esikaupunki,64,28,16,24,7.0,9.0,0.0,0.0,23,33,25.0,14.0,17.0,15.0,0.0,0.0,1.0
64,Viipurin_esikaupunki,65,40,15,19,11.0,18.0,0.0,0.0,26,37,20.0,5.0,38.0,1.0,0.0,0.0,0.0
65,Viipurin_esikaupunki,66,50,16,17,4.0,12.0,0.0,0.0,20,29,28.0,16.0,5.0,3.0,0.0,0.0,1.0
66,Viipurin_esikaupunki,67,57,19,22,5.0,8.0,0.0,0.0,24,30,35.0,9.0,10.0,0.0,0.0,0.0,1.0
67,Viipurin_esikaupunki,68,68,14,18,6.0,9.0,0.0,0.0,20,27,24.0,5.0,18.0,9.0,0.0,0.0,0.0
68,Viipurin_esikaupunki,69,81,23,18,15.0,21.0,0.0,0.0,38,39,16.0,6.0,55.0,2.0,0.0,0.0,0.0
69,Viipurin_esikaupunki,70,88,14,26,14.0,13.0,0.0,0.0,28,39,35.0,8.0,24.0,12.0,0.0,0.0,0.0
70,Viipurin_esikaupunki,71,95,14,28,13.0,13.0,0.0,0.0,27,41,41.0,6.0,21.0,8.0,0.0,0.0,0.0
71,Viipurin_esikaupunki,72,102,13,29,3.0,11.0,0.0,0.0,16,40,36.0,14.0,6.0,3.0,0.0,0.0,0.0
72,Viipurin_esikaupunki,73,115,19,20,15.0,12.0,0.0,0.0,34,32,30.0,15.0,21.0,15.0,0.0,0.0,2.0
73,Viipurin_esikaupunki,74,129,9,17,2.0,2.0,0.0,0.0,11,19,13.0,8.0,9.0,0.0,0.0,0.0,0.0
74,Viipurin_esikaupunki,75,138,9,13,6.0,4.0,0.0,0.0,15,17,20.0,9.0,3.0,0.0,0.0,0.0,0.0
75,Saunalahti,76,2,9,23,3.0,29.0,0.0,0.0,12,52,25.0,10.0,29.0,12.0,0.0,0.0,0.0
76,Saunalahti,77,13,4,15,6.0,17.0,0.0,0.0,10,32,21.0,7.0,14.0,0.0,0.0,0.0,0.0
77,Pietarin_esikaupunki,78,7,17,21,11.0,9.0,0.0,0.0,28,30,42.0,12.0,4.0,18.0,0.0,0.0,0.0
78,Pietarin_esikaupunki,79,11,18,23,8.0,10.0,0.0,0.0,26,33,15.0,16.0,28.0,4.0,0.0,0.0,0.0
79,Pietarin_esikaupunki,80,15,18,27,22.0,11.0,0.0,0.0,40,38,29.0,18.0,31.0,10.0,0.0,0.0,0.0
80,Pietarin_esikaupunki,81,18,15,22,7.0,14.0,0.0,0.0,22,36,21.0,16.0,21.0,3.0,0.0,0.0,0.0
81,Pietarin_esikaupunki,82,19,24,25,11.0,11.0,0.0,0.0,35,36,43.0,17.0,11.0,4.0,0.0,0.0,0.0
82,Pietarin_esikaupunki,83,21,10,9,48.0,71.0,0.0,0.0,58,80,18.0,11.0,109.0,9.0,0.0,0.0,1.0
83,Pietarin_esikaupunki,84,28,6,7,4.0,2.0,0.0,0.0,10,9,10.0,1.0,8.0,0.0,0.0,0.0,0.0
84,Pietarin_esikaupunki,85,35,16,17,8.0,19.0,0.0,0.0,24,36,23.0,5.0,32.0,0.0,1.0,0.0,1.0
85,Pietarin_esikaupunki,86,40,20,29,7.0,10.0,0.0,0.0,27,39,38.0,16.0,12.0,5.0,0.0,0.0,0.0
86,Pietarin_esikaupunki,87,44,23,23,10.0,18.0,0.0,0.0,33,41,39.0,23.0,12.0,18.0,0.0,0.0,1.0
87,Pietarin_esikaupunki,88,49,20,22,10.0,9.0,0.0,0.0,30,31,20.0,5.0,36.0,7.0,0.0,0.0,1.0
88,Pietarin_esikaupunki,89,52,17,21,11.0,10.0,0.0,0.0,28,31,36.0,11.0,12.0,0.0,0.0,0.0,0.0
89,Pietarin_esikaupunki,90,57,12,25,10.0,14.0,0.0,0.0,22,39,26.0,9.0,26.0,1.0,0.0,0.0,1.0
90,Pietarin_esikaupunki,91,67,15,17,2.0,6.0,0.0,0.0,17,23,16.0,7.0,17.0,1.0,0.0,0.0,1.0
91,Pietarin_esikaupunki,92,81,12,18,8.0,4.0,0.0,0.0,20,22,12.0,2.0,28.0,9.0,0.0,0.0,0.0
92,Pietarin_esikaupunki,93,103,13,19,12.0,13.0,0.0,0.0,25,32,15.0,4.0,38.0,5.0,0.0,0.0,0.0
93,Pietarin_esikaupunki,94,106,8,15,10.0,9.0,0.0,0.0,18,24,4.0,3.0,35.0,2.0,0.0,0.0,0.0
94,Pietarin_esikaupunki,95,113,19,19,17.0,15.0,0.0,0.0,36,34,40.0,5.0,25.0,9.0,0.0,0.0,0.0
95,Pietarin_esikaupunki,96,123,15,18,5.0,5.0,0.0,0.0,20,23,22.0,17.0,4.0,1.0,0.0,0.0,0.0
96,Pietarin_esikaupunki,97,133,15,21,12.0,15.0,0.0,0.0,30,36,13.0,4.0,49.0,6.0,0.0,0.0,0.0
97,Pietarin_esikaupunki,98,140,15,21,11.0,11.0,0.0,0.0,26,32,12.0,15.0,31.0,0.0,0.0,0.0,0.0
98,Pietarin_esikaupunki,99,144,16,17,9.0,9.0,0.0,0.0,25,26,17.0,7.0,27.0,6.0,0.0,0.0,1.0
99,Pietarin_esikaupunki,100,157,16,18,5.0,4.0,0.0,0.0,21,22,17.0,3.0,23.0,6.0,0.0,0.0,1.0
100,Pietarin_esikaupunki,101,165,22,19,9.0,10.0,0.0,0.0,31,29,26.0,15.0,19.0,0.0,0.0,0.0,0.0
101,Pietarin_esikaupunki,102,174,20,23,7.0,7.0,0.0,0.0,27,30,31.0,14.0,12.0,13.0,0.0,0.0,0.0
102,Pietarin_esikaupunki,103,176,17,27,11.0,13.0,0.0,0.0,28,40,33.0,8.0,27.0,2.0,0.0,0.0,1.0
103,Pietarin_esikaupunki,104,183,17,27,12.0,16.0,0.0,0.0,29,43,16.0,6.0,50.0,3.0,0.0,0.0,0.0
104,Pietarin_esikaupunki,105,192,15,23,9.0,7.0,0.0,0.0,24,30,30.0,10.0,14.0,8.0,0.0,0.0,0.0
105,Pietarin_esikaupunki,106,197,21,19,9.0,7.0,0.0,0.0,30,26,46.0,4.0,6.0,3.0,0.0,0.0,1.0
106,Pietarin_esikaupunki,107,205,16,28,16.0,17.0,0.0,0.0,32,45,47.0,17.0,13.0,3.0,0.0,0.0,0.0
107,Pietarin_esikaupunki,108,211,21,26,11.0,13.0,0.0,0.0,32,39,49.0,9.0,13.0,1.0,0.0,0.0,0.0
108,Pietarin_esikaupunki,109,215,20,19,13.0,13.0,0.0,0.0,33,32,27.0,5.0,33.0,5.0,0.0,0.0,1.0
109,Pietarin_esikaupunki,110,225,19,23,19.0,15.0,0.0,0.0,38,38,38.0,6.0,32.0,10.0,0.0,0.0,0.0
110,Pietarin_esikaupunki,111,232,22,26,14.0,10.0,0.0,0.0,36,36,46.0,11.0,15.0,0.0,0.0,0.0,0.0
111,Pietarin_esikaupunki,112,206,16,23,9.0,12.0,0.0,0.0,25,35,39.0,12.0,9.0,18.0,0.0,0.0,0.0
112,Pietarin_esikaupunki,113,245,12,22,6.0,13.0,0.0,0.0,18,35,27.0,11.0,15.0,6.0,0.0,0.0,0.0
113,Pietarin_esikaupunki,114,258,16,19,6.0,12.0,0.0,0.0,22,31,27.0,9.0,17.0,0.0,0.0,0.0,0.0
114,Pietarin_esikaupunki,115,262,21,33,3.0,9.0,0.0,0.0,24,42,38.0,23.0,5.0,16.0,0.0,0.0,0.0
115,Pietarin_esikaupunki,116,268,14,26,11.0,11.0,0.0,0.0,25,37,41.0,21.0,0.0,3.0,0.0,0.0,1.0
116,Pietarin_esikaupunki,117,271,18,22,17.0,33.0,0.0,0.0,35,55,26.0,56.0,8.0,1.0,0.0,0.0,0.0
117,Pietarin_esikaupunki,118,280,14,23,16.0,9.0,0.0,0.0,30,32,32.0,15.0,15.0,16.0,1.0,0.0,0.0
118,Pietarin_esikaupunki,119,288,24,18,16.0,17.0,0.0,0.0,40,35,65.0,8.0,2.0,19.0,0.0,0.0,1.0
119,Pietarin_esikaupunki,120,297,25,15,12.0,15.0,0.0,0.0,37,30,16.0,17.0,34.0,0.0,0.0,0.0,1.0
120,Pietarin_esikaupunki,121,306,18,26,10.0,12.0,0.0,0.0,28,38,27.0,8.0,31.0,1.0,0.0,0.0,0.0
121,Pietarin_esikaupunki,122,318,18,15,16.0,17.0,0.0,0.0,34,32,13.0,6.0,47.0,6.0,0.0,0.0,0.0
122,Pietarin_esikaupunki,123,318,26,25,22.0,16.0,0.0,0.0,48,41,4.0,1.0,84.0,1.0,0.0,0.0,1.0
123,Pietarin_esikaupunki,124,318,25,32,18.0,25.0,0.0,0.0,43,57,2.0,0.0,98.0,0.0,0.0,0.0,0.0
124,Pietarin_esikaupunki,125,319,11,8,3.0,2.0,0.0,0.0,14,10,6.0,6.0,12.0,0.0,0.0,0.0,0.0
125,Sotilaslopotti,126,9,7,16,3.0,4.0,0.0,0.0,10,20,8.0,3.0,19.0,4.0,1.0,0.0,0.0
126,Sotilaslopotti,127,15,6,10,4.0,6.0,0.0,0.0,10,16,2.0,0.0,24.0,1.0,0.0,0.0,1.0
127,Anina,128,13,16,13,9.0,19.0,0.0,0.0,25,32,31.0,0.0,26.0,1.0,0.0,0.0,0.0
128,Anina,129,37,22,17,13.0,19.0,0.0,0.0,35,36,15.0,9.0,47.0,0.0,0.0,0.0,2.0
129,Anina,130,58,16,21,10.0,7.0,0.0,0.0,26,28,10.0,7.0,37.0,6.0,0.0,0.0,0.0
130,Anina,131,63,20,22,14.0,17.0,0.0,0.0,34,39,24.0,2.0,47.0,6.0,0.0,0.0,0.0
131,Anina,132,67,18,20,16.0,11.0,0.0,0.0,34,31,6.0,0.0,59.0,0.0,0.0,0.0,0.0
132,Anina,133,75,20,22,10.0,21.0,0.0,0.0,30,43,12.0,0.0,61.0,4.0,0.0,0.0,0.0
133,Anina,134,84,18,21,15.0,14.0,0.0,0.0,33,35,4.0,10.0,54.0,1.0,0.0,0.0,1.0
134,Anina,135,106,16,19,8.0,6.0,0.0,0.0,24,25,14.0,0.0,35.0,0.0,0.0,0.0,0.0
135,Anina,136,107,17,25,12.0,10.0,0.0,0.0,29,35,8.0,4.0,52.0,5.0,0.0,0.0,0.0
136,Anina,137,110,21,21,8.0,8.0,0.0,0.0,29,29,18.0,7.0,33.0,6.0,0.0,0.0,0.0
137,Anina,138,118,25,23,12.0,10.0,0.0,0.0,37,33,4.0,10.0,56.0,0.0,0.0,0.0,0.0
138,Anina,139,126,19,18,11.0,10.0,0.0,0.0,30,28,28.0,4.0,26.0,0.0,0.0,0.0,0.0
139,Papula,140,4,19,17,11.0,13.0,0.0,0.0,30,30,7.0,39.0,14.0,2.0,0.0,0.0,0.0
140,Papula,141,4,29,23,12.0,11.0,0.0,0.0,41,34,22.0,13.0,40.0,3.0,5.0,0.0,2.0
141,Papula,142,8,16,25,9.0,12.0,0.0,0.0,25,37,26.0,9.0,27.0,1.0,1.0,0.0,0.0
142,Papula,143,8,26,16,5.0,2.0,0.0,0.0,31,18,45.0,4.0,0.0,2.0,0.0,0.0,0.0
143,Papula,144,8,25,13,3.0,4.0,0.0,0.0,28,17,44.0,1.0,0.0,0.0,0.0,0.0,0.0
144,Papula,145,8,29,8,7.0,4.0,0.0,0.0,36,12,48.0,0.0,0.0,2.0,0.0,0.0,2.0
145,Papula,146,8,2,3,29.0,3.0,0.0,0.0,31,6,36.0,1.0,0.0,4.0,0.0,0.0,2.0
146,Papula,147,8,6,6,37.0,8.0,0.0,0.0,43,14,25.0,5.0,27.0,1.0,0.0,0.0,4.0
147,Papula,148,19,18,23,11.0,8.0,0.0,0.0,29,31,27.0,12.0,21.0,3.0,0.0,0.0,0.0
148,Papula,149,24,21,22,13.0,19.0,0.0,0.0,34,41,50.0,23.0,2.0,5.0,0.0,0.0,0.0
149,Papula,150,32,21,28,16.0,15.0,0.0,0.0,37,43,51.0,22.0,7.0,0.0,0.0,0.0,1.0
150,Papula,151,41,11,14,7.0,9.0,0.0,0.0,18,23,15.0,12.0,14.0,0.0,0.0,0.0,0.0
151,Pantsarlahti,152,13,14,25,3.0,9.0,0.0,0.0,17,34,35.0,15.0,1.0,8.0,0.0,0.0,1.0
152,Pantsarlahti,153,20,11,22,10.0,5.0,0.0,0.0,21,27,35.0,10.0,3.0,0.0,0.0,0.0,1.0
153,Pantsarlahti,154,25,23,27,5.0,11.0,0.0,0.0,28,38,9.0,4.0,53.0,6.0,0.0,0.0,0.0
154,Pantsarlahti,155,25,25,25,19.0,18.0,0.0,0.0,44,43,23.0,1.0,63.0,2.0,0.0,0.0,0.0
155,Pantsarlahti,156,25,23,25,13.0,16.0,0.0,0.0,36,41,11.0,1.0,65.0,0.0,0.0,0.0,0.0
156,Pantsarlahti,157,25,18,23,7.0,11.0,0.0,0.0,25,34,8.0,10.0,41.0,0.0,0.0,0.0,1.0
157,Pantsarlahti,158,30,15,20,5.0,9.0,0.0,0.0,20,29,34.0,8.0,7.0,0.0,0.0,0.0,0.0
158,Pantsarlahti,159,36,14,38,17.0,20.0,0.0,0.0,31,58,49.0,14.0,26.0,0.0,0.0,0.0,0.0
159,Pantsarlahti,160,39,18,29,8.0,13.0,0.0,0.0,26,42,26.0,5.0,37.0,1.0,0.0,0.0,0.0
160,Pantsarlahti,161,42,20,20,8.0,10.0,0.0,0.0,28,30,19.0,11.0,28.0,0.0,0.0,0.0,0.0
161,Pantsarlahti,162,44,16,24,15.0,5.0,0.0,0.0,31,29,25.0,14.0,21.0,0.0,0.0,0.0,2.0
162,Pantsarlahti,163,46,18,22,10.0,10.0,0.0,0.0,28,32,28.0,11.0,21.0,0.0,0.0,0.0,1.0
163,Pantsarlahti,164,48,23,19,11.0,16.0,0.0,0.0,34,35,17.0,3.0,49.0,0.0,0.0,0.0,1.0
164,Pantsarlahti,165,50,17,22,11.0,9.0,0.0,0.0,28,31,14.0,11.0,34.0,5.0,0.0,0.0,1.0
165,Pantsarlahti,166,56,19,20,13.0,12.0,0.0,0.0,32,32,5.0,5.0,54.0,0.0,0.0,0.0,1.0
166,Pantsarlahti,167,60,21,25,16.0,5.0,0.0,0.0,37,30,30.0,1.0,36.0,1.0,0.0,0.0,1.0
167,Pantsarlahti,168,62,21,16,14.0,17.0,0.0,0.0,35,33,11.0,3.0,54.0,9.0,0.0,0.0,0.0
168,Pantsarlahti,169,65,21,24,18.0,10.0,0.0,0.0,39,34,23.0,4.0,46.0,0.0,0.0,0.0,1.0
169,Pantsarlahti,170,69,26,20,14.0,4.0,0.0,0.0,40,24,26.0,4.0,34.0,0.0,0.0,0.0,0.0
170,Pantsarlahti,171,74,26,21,12.0,11.0,0.0,0.0,38,32,15.0,1.0,54.0,1.0,0.0,0.0,0.0
171,Pantsarlahti,172,78,21,21,8.0,9.0,0.0,0.0,29,30,18.0,0.0,41.0,1.0,0.0,0.0,0.0
172,Pantsarlahti,173,83,23,21,11.0,16.0,0.0,0.0,34,37,25.0,0.0,46.0,4.0,0.0,0.0,1.0
173,Pantsarlahti,174,86,21,18,15.0,21.0,0.0,0.0,36,39,29.0,4.0,42.0,7.0,0.0,0.0,1.0
174,Pantsarlahti,175,92,17,21,5.0,25.0,0.0,0.0,22,46,16.0,6.0,46.0,1.0,0.0,0.0,0.0
175,Pantsarlahti,176,95,24,15,13.0,17.0,0.0,0.0,37,32,19.0,10.0,40.0,0.0,0.0,0.0,1.0
176,Havi,177,95,22,29,17.0,12.0,0.0,0.0,39,41,7.0,9.0,64.0,0.0,0.0,0.0,0.0
177,Havi,178,95,2,6,7.0,15.0,0.0,0.0,9,21,5.0,4.0,21.0,0.0,0.0,0.0,0.0
178,Hiekka,179,95,27,27,13.0,23.0,0.0,0.0,40,50,32.0,4.0,54.0,2.0,0.0,0.0,0.0
179,Hiekka,180,95,25,19,15.0,16.0,0.0,0.0,40,35,26.0,23.0,26.0,15.0,0.0,0.0,1.0
180,Hiekka,181,95,23,25,13.0,13.0,0.0,0.0,36,38,25.0,5.0,44.0,1.0,0.0,0.0,2.0
181,Hiekka,182,95,19,28,18.0,15.0,0.0,0.0,37,43,31.0,10.0,39.0,7.0,0.0,0.0,0.0
182,Hiekka,183,95,4,5,3.0,2.0,0.0,0.0,7,7,3.0,0.0,11.0,1.0,0.0,0.0,0.0
183,Paulovski,184,95,13,12,15.0,20.0,0.0,0.0,28,32,9.0,5.0,46.0,11.0,0.0,0.0,0.0
184,Paulovski,185,95,15,21,20.0,20.0,0.0,0.0,35,41,25.0,13.0,38.0,18.0,0.0,0.0,0.0
185,Paulovski,186,95,23,21,17.0,16.0,0.0,0.0,40,37,15.0,4.0,58.0,5.0,0.0,0.0,1.0
186,Paulovski,187,95,14,19,9.0,11.0,0.0,0.0,23,30,5.0,1.0,47.0,4.0,0.0,0.0,0.0
187,Paulovski,188,95,22,21,18.0,16.0,0.0,0.0,40,37,16.0,0.0,61.0,0.0,0.0,0.0,1.0
188,Paulovski,189,95,15,17,9.0,8.0,0.0,0.0,24,25,7.0,1.0,41.0,2.0,0.0,0.0,0.0
189,Paulovski,190,95,23,30,19.0,19.0,0.0,0.0,42,49,18.0,0.0,73.0,2.0,0.0,0.0,0.0
190,Paulovski,191,95,26,25,23.0,15.0,0.0,0.0,49,40,7.0,7.0,75.0,2.0,0.0,0.0,1.0
191,Paulovski,192,95,9,10,4.0,2.0,0.0,0.0,13,12,6.0,0.0,19.0,0.0,0.0,0.0,1.0
192,Pikiruukki,193,95,11,16,12.0,13.0,0.0,0.0,23,29,20.0,2.0,30.0,1.0,0.0,0.0,0.0
193,Pikiruukki,194,95,3,2,5.0,0.0,0.0,0.0,8,2,3.0,1.0,6.0,0.0,0.0,0.0,0.0
194,Likolampi,195,95,19,20,9.0,9.0,0.0,0.0,28,29,40.0,0.0,17.0,0.0,0.0,0.0,1.0
195,Likolampi,196,95,19,27,15.0,18.0,0.0,0.0,34,45,41.0,1.0,37.0,0.0,0.0,0.0,0.0
196,Likolampi,197,95,4,4,4.0,2.0,0.0,0.0,8,6,10.0,1.0,3.0,0.0,0.0,0.0,0.0
197,Saunalahti_mlk,198,95,21,18,10.0,18.0,0.0,0.0,31,36,32.0,3.0,32.0,2.0,0.0,0.0,0.0
198,Saunalahti_mlk,199,95,12,11,5.0,14.0,0.0,0.0,17,25,34.0,1.0,7.0,1.0,0.0,0.0,0.0
199,Sorvali,200,95,18,17,11.0,10.0,0.0,0.0,29,27,31.0,1.0,24.0,7.0,1.0,0.0,1.0
200,Sorvali,201,95,14,16,16.0,5.0,0.0,0.0,30,21,22.0,3.0,26.0,6.0,0.0,0.0,0.0
201,Sorvali,202,95,20,16,13.0,11.0,0.0,0.0,33,27,15.0,1.0,44.0,2.0,0.0,0.0,1.0
202,Sorvali,203a,95,1,1,0.0,1.0,0.0,0.0,1,2,0.0,0.0,3.0,0.0,0.0,0.0,0.0
203,Kolikkoinmäki,203b,95,20,22,26.0,12.0,0.0,0.0,46,34,47.0,0.0,33.0,1.0,0.0,0.0,0.0
204,Kolikkoinmäki,205,95,23,23,26.0,24.0,0.0,0.0,49,47,35.0,0.0,61.0,0.0,0.0,0.0,1.0
205,Kolikkoinmäki,206,95,22,26,22.0,26.0,0.0,0.0,44,52,33.0,0.0,63.0,1.0,0.0,0.0,1.0
206,Kolikkoinmäki,207,95,31,25,20.0,28.0,0.0,0.0,51,53,38.0,8.0,58.0,4.0,0.0,0.0,2.0
207,Kolikkoinmäki,208,95,23,23,22.0,20.0,0.0,0.0,45,43,34.0,0.0,54.0,0.0,0.0,0.0,0.0
