,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,servants,unemployed,orthodox,other_christian,other_religion,draftable
93,Pietarin_esikaupunki,94,276,19.0,22.0,14.0,16.0,0.0,0.0,33.0,38.0,61.0,10.0,0.0,10.0,0.0,0.0,1.0
94,Pietarin_esikaupunki,95,280,21.0,17.0,20.0,22.0,0.0,0.0,42.0,39.0,72.0,5.0,4.0,0.0,1.0,0.0,0.0
95,Pietarin_esikaupunki,96,291,20.0,19.0,16.0,14.0,0.0,0.0,36.0,33.0,60.0,9.0,0.0,38.0,0.0,0.0,0.0
96,Pietarin_esikaupunki,97,301,17.0,19.0,11.0,12.0,0.0,0.0,28.0,31.0,54.0,3.0,2.0,0.0,0.0,0.0,0.0
97,Pietarin_esikaupunki,98,310,16.0,15.0,12.0,19.0,0.0,0.0,28.0,34.0,40.0,4.0,18.0,0.0,0.0,0.0,0.0
98,Pietarin_esikaupunki,99,318,11.0,12.0,6.0,20.0,0.0,0.0,17.0,32.0,12.0,0.0,37.0,1.0,0.0,0.0,0.0
99,Pietarin_esikaupunki,100,318,8.0,4.0,2.0,3.0,0.0,0.0,10.0,7.0,1.0,0.0,16.0,4.0,0.0,0.0,0.0
100,Sotilaslopotti,101,9,13.0,21.0,9.0,6.0,0.0,0.0,22.0,27.0,21.0,4.0,24.0,9.0,0.0,0.0,0.0
101,Sotilaslopotti,102a,17,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
102,Anina,102b,37,20.0,18.0,11.0,15.0,0.0,0.0,31.0,33.0,17.0,1.0,46.0,1.0,0.0,0.0,3.0
103,Anina,103,59,22.0,22.0,6.0,10.0,0.0,0.0,28.0,32.0,34.0,1.0,25.0,2.0,0.0,0.0,0.0
104,Anina,104,66,17.0,19.0,6.0,12.0,0.0,0.0,23.0,31.0,12.0,3.0,39.0,2.0,0.0,0.0,0.0
105,Anina,105,76,28.0,21.0,14.0,7.0,0.0,0.0,42.0,28.0,22.0,1.0,47.0,2.0,0.0,0.0,0.0
106,Anina,106,85,16.0,18.0,8.0,18.0,0.0,0.0,24.0,36.0,27.0,2.0,31.0,4.0,0.0,0.0,1.0
107,Anina,107,108,17.0,20.0,9.0,14.0,0.0,0.0,26.0,34.0,15.0,1.0,44.0,13.0,0.0,0.0,0.0
108,Anina,108,120,19.0,17.0,12.0,14.0,0.0,0.0,31.0,31.0,13.0,4.0,45.0,0.0,0.0,0.0,1.0
109,Viipurin_esikaupunki,109,3,9.0,21.0,10.0,8.0,0.0,0.0,19.0,29.0,27.0,12.0,9.0,5.0,2.0,0.0,1.0
110,Viipurin_esikaupunki,110,8,12.0,17.0,6.0,10.0,0.0,0.0,18.0,27.0,21.0,7.0,17.0,10.0,0.0,0.0,0.0
111,Viipurin_esikaupunki,111,17,5.0,19.0,9.0,15.0,0.0,0.0,14.0,34.0,21.0,6.0,21.0,12.0,0.0,0.0,1.0
112,Viipurin_esikaupunki,112,27,18.0,16.0,10.0,7.0,0.0,0.0,28.0,23.0,30.0,13.0,8.0,9.0,0.0,0.0,0.0
113,Viipurin_esikaupunki,113,37,18.0,23.0,5.0,11.0,0.0,0.0,23.0,34.0,44.0,8.0,5.0,13.0,0.0,0.0,0.0
114,Viipurin_esikaupunki,114,49,17.0,23.0,9.0,8.0,0.0,0.0,26.0,31.0,26.0,8.0,23.0,12.0,0.0,0.0,0.0
115,Viipurin_esikaupunki,115,57,20.0,20.0,9.0,9.0,0.0,0.0,29.0,29.0,33.0,16.0,9.0,2.0,0.0,0.0,0.0
116,Viipurin_esikaupunki,116,68,15.0,15.0,13.0,11.0,0.0,0.0,28.0,26.0,31.0,5.0,18.0,6.0,0.0,0.0,1.0
117,Viipurin_esikaupunki,117,81,15.0,17.0,5.0,13.0,0.0,0.0,20.0,30.0,33.0,4.0,13.0,1.0,0.0,0.0,0.0
118,Viipurin_esikaupunki,118,91,16.0,20.0,9.0,15.0,0.0,0.0,25.0,35.0,43.0,8.0,9.0,5.0,0.0,0.0,2.0
119,Viipurin_esikaupunki,119,102,13.0,23.0,9.0,19.0,0.0,0.0,22.0,42.0,43.0,17.0,4.0,5.0,0.0,0.0,0.0
120,Viipurin_esikaupunki,120,110,16.0,17.0,13.0,14.0,0.0,0.0,29.0,31.0,35.0,5.0,20.0,5.0,1.0,0.0,0.0
121,Viipurin_esikaupunki,121,122,10.0,11.0,5.0,10.0,0.0,0.0,15.0,21.0,27.0,7.0,2.0,6.0,0.0,0.0,0.0
122,Viipurin_esikaupunki,122,135,11.0,17.0,7.0,11.0,0.0,0.0,18.0,28.0,37.0,7.0,2.0,8.0,0.0,0.0,0.0
123,Viipurin_esikaupunki,123,139,3.0,12.0,2.0,5.0,0.0,0.0,5.0,17.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0
124,Saunalahti,124,3,12.0,20.0,7.0,33.0,0.0,0.0,19.0,53.0,30.0,38.0,4.0,10.0,0.0,0.0,0.0
125,Saunalahti,125a,13,0.0,7.0,0.0,17.0,0.0,0.0,0.0,24.0,5.0,2.0,17.0,0.0,1.0,0.0,0.0
126,Saunalahti,125b,16,7.0,10.0,6.0,5.0,0.0,0.0,13.0,15.0,24.0,44.0,0.0,3.0,0.0,0.0,0.0
127,Papula,126,8,18.0,25.0,17.0,17.0,0.0,0.0,35.0,42.0,43.0,30.0,4.0,0.0,0.0,0.0,0.0
128,Papula,127,18,19.0,22.0,12.0,16.0,0.0,0.0,31.0,38.0,32.0,29.0,8.0,2.0,0.0,0.0,0.0
129,Papula,128,32,16.0,14.0,8.0,13.0,0.0,0.0,24.0,27.0,30.0,8.0,13.0,1.0,0.0,0.0,1.0
130,Pantsarlahti,129,19,14.0,16.0,9.0,16.0,0.0,0.0,23.0,32.0,42.0,3.0,10.0,0.0,0.0,0.0,0.0
131,Pantsarlahti,130,25,23.0,15.0,13.0,9.0,0.0,0.0,36.0,24.0,52.0,8.0,0.0,0.0,0.0,0.0,0.0
132,Pantsarlahti,131,25,30.0,13.0,9.0,8.0,0.0,0.0,39.0,21.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
133,Pantsarlahti,132,27,16.0,18.0,17.0,9.0,0.0,0.0,33.0,27.0,18.0,3.0,39.0,0.0,0.0,0.0,0.0
134,Pantsarlahti,133,34,22.0,18.0,7.0,14.0,0.0,0.0,29.0,32.0,38.0,11.0,12.0,0.0,0.0,0.0,0.0
135,Pantsarlahti,134,39,20.0,21.0,15.0,7.0,0.0,0.0,35.0,28.0,46.0,3.0,14.0,0.0,0.0,0.0,0.0
136,Pantsarlahti,135,45,18.0,19.0,8.0,7.0,0.0,0.0,26.0,26.0,39.0,2.0,11.0,0.0,0.0,0.0,0.0
137,Pantsarlahti,136,49,23.0,27.0,8.0,15.0,0.0,0.0,31.0,42.0,35.0,3.0,35.0,1.0,0.0,0.0,1.0
138,Pantsarlahti,137,54,19.0,19.0,8.0,14.0,0.0,0.0,27.0,33.0,20.0,1.0,39.0,1.0,0.0,0.0,1.0
139,Pantsarlahti,138,61,21.0,21.0,10.0,8.0,0.0,0.0,31.0,29.0,33.0,3.0,24.0,0.0,0.0,0.0,0.0
140,Pantsarlahti,139,66,26.0,19.0,10.0,7.0,0.0,0.0,36.0,26.0,31.0,3.0,28.0,0.0,0.0,0.0,0.0
141,Pantsarlahti,140,71,26.0,20.0,18.0,8.0,0.0,0.0,44.0,28.0,44.0,1.0,27.0,0.0,0.0,0.0,1.0
142,Pantsarlahti,141,77,23.0,20.0,18.0,16.0,0.0,0.0,41.0,36.0,42.0,3.0,32.0,1.0,0.0,0.0,1.0
143,Pantsarlahti,142,83,20.0,25.0,17.0,11.0,0.0,0.0,37.0,36.0,58.0,4.0,11.0,6.0,0.0,0.0,0.0
144,Pantsarlahti,143,92,18.0,18.0,6.0,19.0,0.0,0.0,24.0,37.0,38.0,1.0,22.0,0.0,0.0,0.0,0.0
145,Pantsarlahti,144,98,19.0,14.0,7.0,12.0,0.0,0.0,26.0,26.0,37.0,0.0,15.0,0.0,0.0,0.0,1.0
146,Havi,145,1,27.0,26.0,14.0,10.0,0.0,0.0,41.0,36.0,70.0,5.0,2.0,0.0,0.0,0.0,1.0
147,Havi,146,1,5.0,9.0,8.0,20.0,0.0,0.0,13.0,29.0,11.0,0.0,31.0,0.0,0.0,0.0,0.0
148,Hiekka,147,2,17.0,17.0,16.0,17.0,0.0,0.0,33.0,34.0,32.0,15.0,20.0,8.0,0.0,0.0,0.0
149,Hiekka,148,7,20.0,27.0,9.0,9.0,0.0,0.0,29.0,36.0,45.0,8.0,12.0,10.0,0.0,0.0,0.0
150,Hiekka,149,17,18.0,21.0,10.0,12.0,0.0,0.0,28.0,33.0,42.0,2.0,17.0,2.0,0.0,0.0,0.0
151,Hiekka,150,26,11.0,22.0,12.0,11.0,0.0,0.0,23.0,33.0,37.0,6.0,13.0,8.0,0.0,0.0,0.0
152,Hiekka,151,26,2.0,1.0,3.0,3.0,0.0,0.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Paulovski,152,4,21.0,21.0,17.0,12.0,0.0,0.0,38.0,33.0,35.0,2.0,34.0,1.0,0.0,0.0,0.0
154,Paulovski,153,12,18.0,23.0,16.0,17.0,0.0,0.0,34.0,40.0,46.0,3.0,25.0,4.0,0.0,0.0,0.0
155,Paulovski,154,22,17.0,26.0,15.0,17.0,0.0,0.0,32.0,43.0,19.0,3.0,53.0,11.0,1.0,0.0,0.0
156,Paulovski,155,35,20.0,22.0,18.0,20.0,0.0,0.0,39.0,42.0,28.0,1.0,52.0,0.0,0.0,0.0,1.0
157,Paulovski,156,46,21.0,18.0,10.0,16.0,0.0,0.0,31.0,34.0,21.0,0.0,44.0,0.0,0.0,0.0,1.0
158,Paulovski,157,57,22.0,18.0,22.0,16.0,0.0,0.0,44.0,34.0,34.0,1.0,43.0,2.0,0.0,0.0,1.0
159,Paulovski,158,63,7.0,5.0,7.0,8.0,0.0,0.0,14.0,13.0,11.0,0.0,16.0,4.0,0.0,0.0,1.0
160,Pikiruukki,159,9,20.0,25.0,5.0,13.0,0.0,0.0,25.0,38.0,43.0,3.0,17.0,3.0,0.0,0.0,1.0
161,Pikiruukki,160,33,8.0,9.0,2.0,5.0,0.0,0.0,10.0,14.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0
162,Likolampi,161,10,20.0,24.0,16.0,13.0,0.0,0.0,36.0,37.0,57.0,2.0,14.0,0.0,0.0,0.0,0.0
163,Likolampi,162,21,8.0,13.0,7.0,7.0,0.0,0.0,15.0,20.0,31.0,2.0,2.0,1.0,0.0,0.0,0.0
164,Saunalahti_mlk,163,30,13.0,16.0,9.0,20.0,0.0,0.0,22.0,36.0,30.0,4.0,24.0,7.0,0.0,0.0,0.0
165,Saunalahti_mlk,164,40,3.0,6.0,3.0,1.0,0.0,0.0,6.0,7.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0
166,Sorvali,165,15,13.0,20.0,18.0,14.0,0.0,0.0,31.0,34.0,48.0,1.0,16.0,9.0,0.0,0.0,0.0
167,Sorvali,166,32,16.0,16.0,15.0,15.0,0.0,0.0,31.0,31.0,30.0,0.0,32.0,13.0,0.0,0.0,1.0
168,Sorvali,167,58,17.0,14.0,12.0,11.0,0.0,0.0,29.0,25.0,26.0,2.0,26.0,8.0,0.0,0.0,0.0
169,Sorvali,168,24,1.0,1.0,14.0,38.0,0.0,0.0,15.0,39.0,6.0,0.0,48.0,2.0,0.0,0.0,0.0
170,Kolikkoinmäki,169,4,24.0,20.0,12.0,16.0,0.0,0.0,39.0,36.0,57.0,4.0,14.0,5.0,0.0,0.0,2.0
171,Kolikkoinmäki,170,7,13.0,12.0,17.0,12.0,0.0,0.0,30.0,24.0,41.0,0.0,13.0,0.0,0.0,0.0,0.0
172,Viipurin_pitäjä,171,7,14.0,18.0,10.0,18.0,0.0,0.0,24.0,36.0,37.0,6.0,17.0,5.0,0.0,0.0,1.0
173,Viipurin_pitäjä,172,7,0.0,0.0,10.0,19.0,0.0,0.0,10.0,19.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
