,,S
Repola,2,-0.00326
Repola,4,0.00072
Repola,8,-0.00109
Repola,11,0.00133
Repola,13,0.00106
Repola,15,0.00085
Repola,16,0.00021
Repola,18,-0.00058
Repola,20,0.00085
Repola,21,-0.00062
Repola,22,-0.01348
Repola,23,0.0003
Repola,28,0.00015
Repola,30,-0.00408
Repola,31,-0.00074
Repola,26,-0.0022
Repola,32,-0.00205
Repola,34,-0.00357
Repola,44,-0.00164
Repola,49,-0.00224
Repola,35,-0.0015
Repola,36,-0.00537
Repola,38,-0.00028
Repola,39,0.00019
Repola,55,0.00512
Repola,56,8e-05
Repola,58,0.00138
Repola,59,-0.00169
Repola,63,0.00326
Repola,66,-0.00084
Repola,67,-0.0005
Repola,68,-0.00234
Repola,70,0.00083
Repola,77,-0.00041
Repola,78,-0.00067
Repola,88,0.00015
Repola,89,-0.00493
Repola,91,-0.00065
Repola,92,-0.00032
Repola,93,-0.0003
Repola,94,0.00043
Repola,96,-0.004
Repola,98,-0.00041
Repola,100,-0.00171
Repola,102,-0.00382
Repola,104,0.00099
Repola,106,0.00089
Repola,107,0.00181
Repola,108,-0.00064
Pantsarlahti,3,-0.00327
Pantsarlahti,4,4e-05
Pantsarlahti,5,0.00093
Pantsarlahti,7,0.00025
Pantsarlahti,11,0.00097
Pantsarlahti,14,0.0011
Pantsarlahti,15,-0.00291
Pantsarlahti,16,0.00093
Pantsarlahti,19,-3e-05
Pantsarlahti,20,-0.00403
Pantsarlahti,21,0.00098
Pantsarlahti,22,0.00134
Pantsarlahti,23,0.00098
Pantsarlahti,24,0.00126
Pantsarlahti,25,-0.00089
Pantsarlahti,27,0.00084
Pantsarlahti,29,-0.00187
Pantsarlahti,32,0.00022
Pantsarlahti,34,0.00096
Pantsarlahti,36,0.00084
Pantsarlahti,38,0.00038
Pantsarlahti,40,0.00108
Pantsarlahti,42,0.00041
Pantsarlahti,43,0.00026
Pantsarlahti,45,0.00119
Pantsarlahti,46,-0.00368
Pantsarlahti,47,0.00119
Pantsarlahti,49,0.00086
Pantsarlahti,50,0.00051
Pantsarlahti,52,0.00134
Pantsarlahti,54,0.00092
Pantsarlahti,57,0.00099
Pantsarlahti,60,-0.00157
Pantsarlahti,63,-0.00157
Pantsarlahti,66,-0.00214
Pantsarlahti,69,0.00027
Pantsarlahti,72,-0.00054
Pantsarlahti,75,-0.00066
Pantsarlahti,78,-0.00202
Pantsarlahti,80,-0.00097
Pantsarlahti,84,-0.00037
Pantsarlahti,86,-0.00124
Pantsarlahti,87,0.00034
Pantsarlahti,92,-0.00238
Pantsarlahti,94,-0.00118
Pantsarlahti,98,-0.00096
Anina,1,-0.00018
Anina,8,0.00153
Anina,9,0.0002
Anina,13,-0.00055
Anina,23,0.00079
Anina,32,0.00063
Anina,34,-0.00164
Anina,38,0.00119
Anina,40,0.00079
Anina,43,-0.00229
Anina,48,-0.00052
Anina,50,0.0012
Anina,53,-0.00429
Anina,56,-0.00119
Anina,59,-0.00226
Anina,62,0.00113
Anina,64,-0.00122
Anina,66,0.00098
Anina,74,0.00103
Anina,76,0.00112
Anina,77,0.00012
Anina,78,0.00034
Anina,79,0.00036
Anina,82,0.00094
Anina,86,-0.00052
Anina,88,0.00067
Anina,89,0.00063
Anina,90,0.00095
Anina,91,0.00083
Anina,93,0.00177
Anina,95,0.00017
Anina,99,-0.00254
Anina,102,0.00126
Anina,103,0.00096
Anina,105,0.00103
Anina,107,-0.00234
Anina,110,0.00092
Anina,113,0.0015
Anina,115,0.00119
Anina,116,-0.00011
Anina,119,-0.0012
Anina,120,1e-05
Anina,123,-0.00629
Anina,126,-0.00067
Anina,128,-0.00182
Anina,131,-0.00296
Anina,132,0.00142
Papula,14,-0.00033
Papula,15,-0.0099
Papula,16,-0.00163
Papula,17,0.00022
Papula,18,-0.00612
Papula,21,0.00059
Papula,25,-0.00059
Papula,30,0.00057
Papula,32,0.00091
Papula,33,0.0012
Papula,34,-0.00082
Papula,35,-0.00039
Papula,36,-0.00461
Papula,41,0.00121
Papula,59,0.00105
Saunalahti,11,0.00277
Pietarin_esikaupunki,15,3e-05
Pietarin_esikaupunki,47,0.00276
Pietarin_esikaupunki,165,-0.0009
Pietarin_esikaupunki,192,-0.00114
