,S_by_plot,S_by_page,S_difference,bandwidth,cell,function,level
0,0.6266672169441605,0.5543714695630626,0.0722957473810979,100,25,Martin_et_al_2000,even
1,0.6238845825459383,0.5531340948641488,0.07075048768178949,100,25,triangle,even
2,0.5976652282832082,0.5274545979263823,0.07021063035682595,100,25,box,even
3,0.627097457599264,0.5537128878463606,0.07338456975290342,100,50,Martin_et_al_2000,even
4,0.6246463592575134,0.5524601940749589,0.0721861651825545,100,50,triangle,even
5,0.5947147884010455,0.5268105448793183,0.06790424352172719,100,50,box,even
6,0.5009858982108075,0.48506872971497117,0.015917168495836354,150,25,Martin_et_al_2000,even
7,0.4981090738985213,0.48329202783391,0.014817046064611317,150,25,triangle,even
8,0.46082687080155527,0.453124584015819,0.0077022867857362565,150,25,box,even
9,0.5013176211601547,0.4856566154702622,0.015661005689892482,150,50,Martin_et_al_2000,even
10,0.4982084232364222,0.48389478791821205,0.014313635318210172,150,50,triangle,even
11,0.46091679620809345,0.4546108800833809,0.006305916124712541,150,50,box,even
12,0.426691176663928,0.4299221947810249,-0.0032310181170969177,200,25,Martin_et_al_2000,even
13,0.4251257865927065,0.42822894603484274,-0.0031031594421362385,200,25,triangle,even
14,0.3910032346500668,0.3964951177530389,-0.005491883102972106,200,25,box,even
15,0.42671673042638814,0.4297549854524928,-0.0030382550261046637,200,50,Martin_et_al_2000,even
16,0.4251498892760952,0.42813928976077553,-0.002989400484680327,200,50,triangle,even
17,0.39004905182346516,0.39730343612717967,-0.007254384303714501,200,50,box,even
18,0.3804702515450027,0.3883464179697391,-0.00787616642473643,250,25,Martin_et_al_2000,even
19,0.3786661299834202,0.3865091742367913,-0.007843044253371123,250,25,triangle,even
20,0.34071026614376954,0.3492030591691808,-0.008492793025411283,250,25,box,even
21,0.38049010938650574,0.38837050519612626,-0.007880395809620522,250,50,Martin_et_al_2000,even
22,0.3786452121355499,0.38658072579955216,-0.007935513664002247,250,50,triangle,even
23,0.33975349331580906,0.35016366326322423,-0.010410169947415171,250,50,box,even
24,0.344709548701719,0.35318592158173656,-0.008476372880017569,300,25,Martin_et_al_2000,even
25,0.3429877465741621,0.35123405465618407,-0.00824630808202198,300,25,triangle,even
26,0.30174518536946016,0.3078459283209728,-0.006100742951512639,300,25,box,even
27,0.3448389112366733,0.3531608020999798,-0.00832189086330648,300,50,Martin_et_al_2000,even
28,0.343167585617115,0.3511804387168256,-0.00801285309971056,300,50,triangle,even
29,0.30161034288003874,0.30870721740006557,-0.00709687452002683,300,50,box,even
30,0.28699816590282523,0.29529193046962177,-0.008293764566796535,400,25,Martin_et_al_2000,even
31,0.2854177732580918,0.2935604371290016,-0.008142663870909783,400,25,triangle,even
32,0.2399237632187905,0.24893541393041674,-0.00901165071162624,400,25,box,even
33,0.2870810616197291,0.2953544778051982,-0.008273416185469062,400,50,Martin_et_al_2000,even
34,0.2855046714441326,0.2936249827731532,-0.00812031132902058,400,50,triangle,even
35,0.23976644195731178,0.24956971968405028,-0.009803277726738502,400,50,box,even
36,0.2406515977980085,0.25197623986458995,-0.011324642066581458,500,25,Martin_et_al_2000,even
37,0.23907495141566004,0.2504161224226421,-0.011341171006982065,500,25,triangle,even
38,0.19241309629093062,0.20671252543616503,-0.01429942914523441,500,25,box,even
39,0.240677648363523,0.25196506723127376,-0.011287418867750754,500,50,Martin_et_al_2000,even
40,0.23908805308457814,0.2504130735020019,-0.011325020417423781,500,50,triangle,even
41,0.1922188935738639,0.20699537502853593,-0.01477648145467203,500,50,box,even
42,0.6119016901597043,0.49407469476853116,0.11782699539117314,100,25,Martin_et_al_2000,even
43,0.6088869023026229,0.49273652302338855,0.11615037927923433,100,25,triangle,even
44,0.5823978281075246,0.46700481377714886,0.11539301433037574,100,25,box,even
45,0.6115315350016983,0.494600680212368,0.1169308547893303,100,50,Martin_et_al_2000,even
46,0.6088707596282168,0.4933964781243452,0.11547428150387162,100,50,triangle,even
47,0.5825096226839839,0.4652213656249905,0.11728825705899337,100,50,box,even
48,0.4797497110704777,0.421059611038324,0.05869010003215369,150,25,Martin_et_al_2000,even
49,0.47668417888101355,0.4190668819196903,0.05761729696132323,150,25,triangle,even
50,0.4356401810068934,0.38341386593803173,0.05222631506886166,150,25,box,even
51,0.480035019724682,0.42075027669357234,0.059284743031109643,150,50,Martin_et_al_2000,even
52,0.4769279533816908,0.4188973260604627,0.0580306273212281,150,50,triangle,even
53,0.43499572015047083,0.3845609396505961,0.05043478049987471,150,50,box,even
54,0.3990193750411468,0.35810293196603216,0.04091644307511466,200,25,Martin_et_al_2000,even
55,0.3972727516164618,0.3559069514147335,0.04136580020172831,200,25,triangle,even
56,0.35839916021670826,0.31493544541037,0.04346371480633826,200,25,box,even
57,0.3989269613778694,0.35819753577688773,0.040729425600981695,200,50,Martin_et_al_2000,even
58,0.3971667144587909,0.35602061913380234,0.041146095324988585,200,50,triangle,even
59,0.3591932474975137,0.31593101486713193,0.04326223263038176,200,50,box,even
60,0.3448589246409529,0.3098650774973115,0.0349938471436414,250,25,Martin_et_al_2000,even
61,0.3429229165011095,0.3079669956599832,0.03495592084112631,250,25,triangle,even
62,0.30447220259741503,0.27034416817931317,0.03412803441810186,250,25,box,even
63,0.3448403288525863,0.30981149554519016,0.035028833307396146,250,50,Martin_et_al_2000,even
64,0.3428736439030826,0.3079392230788388,0.034934420824243806,250,50,triangle,even
65,0.30442524628962464,0.2713656222214581,0.03305962406816654,250,50,box,even
66,0.3046636324972184,0.27495518582225176,0.029708446674966638,300,25,Martin_et_al_2000,even
67,0.303060856371007,0.27360066096038815,0.02946019541061884,300,25,triangle,even
68,0.2667603864185326,0.2396531095798926,0.027107276838640004,300,25,box,even
69,0.304603445990438,0.2749183829759878,0.029685063014450175,300,50,Martin_et_al_2000,even
70,0.3030042605469716,0.2735999992791692,0.02940426126780238,300,50,triangle,even
71,0.2663744947896929,0.23974504749253345,0.026629447297159436,300,50,box,even
72,0.24651444918448706,0.22704796746805112,0.019466481716435946,400,25,Martin_et_al_2000,even
73,0.24500580158881213,0.2258563805185697,0.019149421070242423,400,25,triangle,even
74,0.2066140757638305,0.19434442073026914,0.012269655033561366,400,25,box,even
75,0.2464787698506372,0.22698581607601298,0.019492953774624233,400,50,Martin_et_al_2000,even
76,0.24496089112174235,0.22582487675513985,0.019136014366602505,400,50,triangle,even
77,0.20622826037443287,0.19430710689494046,0.011921153479492408,400,50,box,even
78,0.20304984913306212,0.1930464380210667,0.01000341111199543,500,25,Martin_et_al_2000,even
79,0.20147116909056995,0.19205193960471478,0.009419229485855163,500,25,triangle,even
80,0.16358416745212667,0.16545747464091565,-0.0018733071887889752,500,25,box,even
81,0.20310899676964744,0.1930785784871477,0.010030418282499731,500,50,Martin_et_al_2000,even
82,0.20153915890313812,0.19206602650608218,0.009473132397055939,500,50,triangle,even
83,0.1634180733410816,0.16566688582769673,-0.002248812486615126,500,50,box,even
84,0.6155420226977174,0.5272681859455939,0.08827383675212352,100,25,Martin_et_al_2000,even
85,0.6127528367787445,0.5260285598545054,0.08672427692423912,100,25,triangle,even
86,0.5923901803177798,0.5039798043526932,0.08841037596508661,100,25,box,even
87,0.6162889818880903,0.5279348872973422,0.08835409459074817,100,50,Martin_et_al_2000,even
88,0.6137236573463053,0.526542449142938,0.08718120820336728,100,50,triangle,even
89,0.58966258815402,0.5043442770491304,0.08531831110488952,100,50,box,even
90,0.49563431275866976,0.45544446232545444,0.040189850433215324,150,25,Martin_et_al_2000,even
91,0.49296904463646773,0.4534207617492041,0.03954828288726364,150,25,triangle,even
92,0.4581002069222707,0.4167530944154515,0.04134711250681922,150,25,box,even
93,0.49634708452737775,0.45665088964310685,0.0396961948842709,150,50,Martin_et_al_2000,even
94,0.4936081849306898,0.4545544035430107,0.03905378138767912,150,50,triangle,even
95,0.4564507531278822,0.41792568434677335,0.03852506878110884,150,50,box,even
96,0.42235183916156216,0.39199919006824535,0.030352649093316808,200,25,Martin_et_al_2000,even
97,0.4205068158644333,0.38988756648693546,0.030619249377497826,200,25,triangle,even
98,0.38094196646306155,0.34900798292804747,0.03193398353501409,200,25,box,even
99,0.4224673331918397,0.3919979490789103,0.030469384112929432,200,50,Martin_et_al_2000,even
100,0.4206143378131,0.38989616706762464,0.030718170745475337,200,50,triangle,even
101,0.3812830439171855,0.34724638782688166,0.03403665609030382,200,50,box,even
102,0.3705593523012791,0.34165766895684613,0.028901683344432993,250,25,Martin_et_al_2000,even
103,0.3685467690966081,0.33949821250831647,0.02904855658829164,250,25,triangle,even
104,0.3260632037773674,0.2939151396063958,0.0321480641709716,250,25,box,even
105,0.3706571419264205,0.3417499335984985,0.02890720832792204,250,50,Martin_et_al_2000,even
106,0.3686762076489146,0.33957838431204257,0.029097823336872053,250,50,triangle,even
107,0.32561719404974876,0.29224453148242757,0.03337266256732119,250,50,box,even
108,0.3305501691311036,0.2998399403498415,0.03071022878126206,300,25,Martin_et_al_2000,even
109,0.32875066563712074,0.2978784396826146,0.030872225954506116,300,25,triangle,even
110,0.28726640690295846,0.2562078074761116,0.031058599426846856,300,25,box,even
111,0.3305419964428701,0.299772338563291,0.030769657879579082,300,50,Martin_et_al_2000,even
112,0.32871721544807364,0.2977964131987062,0.03092080224936744,300,50,triangle,even
113,0.2869253136851406,0.25574207202434496,0.03118324166079567,300,50,box,even
114,0.26971917943566426,0.2379143014948798,0.03180487794078446,400,25,Martin_et_al_2000,even
115,0.26793716488669395,0.23632251876574162,0.03161464612095233,400,25,triangle,even
116,0.22389344026098024,0.2057959126671297,0.018097527593850526,400,25,box,even
117,0.26980363743999036,0.23789745081322144,0.03190618662676892,400,50,Martin_et_al_2000,even
118,0.2679995950881531,0.23630219961455223,0.03169739547360084,400,50,triangle,even
119,0.22340899645514545,0.20618388213583305,0.017225114319312396,400,50,box,even
120,0.2237737842188059,0.19986817561977122,0.023905608599034678,500,25,Martin_et_al_2000,even
121,0.22225172727979603,0.19871780944935025,0.023533917830445783,500,25,triangle,even
122,0.1775218114563667,0.1769189989687523,0.0006028124876144014,500,25,box,even
123,0.22379243482212674,0.19986583448016937,0.02392660034195737,500,50,Martin_et_al_2000,even
124,0.22226246768106728,0.19872610910580457,0.023536358575262706,500,50,triangle,even
